Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Jason Young,-105,Robert Peralta,-135,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Jason Young,+150,Eric Wisely,-180,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Jason Young,+240,Michihiro Omigawa,-320,UFC 138: Leben vs. Munoz,Nov 5th 2011
Jason Young,+260,Dustin Poirier,-350,UFC 131: Carwin vs. Dos Santos,Jun 11th 2011
Shane Young,-155,Gabriel Miranda,+128,UFC 293,Sep 9th 2023
Shane Young,-130,Blake Bilder,+110,UFC 284,Feb 11th 2023
Shane Young,-165,Ludovit Klein,+125,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Shane Young,-275,Austin Arnett,+195,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Shane Young,-175,Rolando Dy,+135,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Shane Young,+335,Alex Volkanovski,-505,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
James Wilks,+155,Claude Patrick,-185,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
James Wilks,-355,Peter Sobotta,+265,UFC 115: Liddell vs. Franklin,Jun 12th 2010
James Wilks,+125,Matt Brown,-155,UFC 105: Couture vs Vera,Nov 14th 2009
Rob Wilkinson,+110,Siyar Bahadurzada,-150,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Aaron Wilkinson,+140,Cody McKenzie,-170,UFC: The Ultimate Fighter 12 Finale,Dec 4th 2010
Mike Wilkinson,+125,Makwan Amirkhani,-165,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Mike Wilkinson,+435,Niklas Backstrom,-705,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Mike Wilkinson,+225,Rony Jason,-305,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Mike Wilkinson,-230,Brendan Loughnane,+170,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
Mitch Ramirez,+280,Thiago Moises,-360,UFC,Mar 16th 2024
Jessica Rakoczy,+165,Valerie Letourneau,-215,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Aleksandar Rakic,-170,Jiri Prochazka,+142,UFC 300,Apr 14th 2024
Aleksandar Rakic,-150,Jan Blachowicz,+130,UFC Fight Night 208,May 14th 2022
Aleksandar Rakic,-265,Thiago Santos,+185,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Aleksandar Rakic,-235,Anthony Smith,+200,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Aleksandar Rakic,-285,Jimi Manuwa,+205,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Aleksandar Rakic,-400,Devin Clark,+280,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Aleksandar Rakic,+145,Justin Ledet,-185,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Aleksandar Rakic,-140,Francimar Barroso,+100,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Yoshiyuki Yoshida,-270,Mike Guymon,+210,UFC 113: Machida vs. Shogun II,May 8th 2010
Yoshiyuki Yoshida,+220,Anthony Johnson,-280,UFC 104: Machida vs Rua,Oct 24th 2009
Yoshiyuki Yoshida,-535,Brandon Wolff,+385,UFC 98: Evans vs Machida,May 23rd 2009
Yoshiyuki Yoshida,+180,Josh Koscheck,-240,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Ashley Yoder,+275,Emily Ducote,-400,UFC Fight Night,Oct 14th 2023
Ashley Yoder,-140,Jinh Yu Frey,+120,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Ashley Yoder,+145,Miranda Granger,-170,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Ashley Yoder,+150,Livinha Souza,-180,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Ashley Yoder,+165,Randa Markos,-215,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Ashley Yoder,-105,Syuri Kondo,-135,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
Ashley Yoder,+125,Amanda Cooper,-165,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Ashley Yoder,+325,Mackenzie Dern,-475,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Ashley Yoder,+175,Angela Hill,-245,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Ashley Yoder,+150,Justine Kish,-190,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Adam Wieczorek,-400,Marcos Rogerio,+300,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Adam Wieczorek,+110,Arjan Bhullar,-150,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Shavkat Rakhmonov,-245,Stephen Thompson,+200,UFC,Dec 17th 2023
Shavkat Rakhmonov,-435,Geoff Neal,+350,UFC 285,Mar 4th 2023
Shavkat Rakhmonov,-500,Geoff Neal,+360,UFC Fight Night 218,Jan 14th 2023
Shavkat Rakhmonov,-200,Geoffrey Neal,+170,UFC Fight Night 217,Dec 17th 2022
Shavkat Rakhmonov,-275,Neil Magny,+235,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Shavkat Rakhmonov,-175,Carlston Harris,+150,UFC Vegas 47,Feb 6th 2022
Shavkat Rakhmonov,-150,Michel Prazeres,+130,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Shavkat Rakhmonov,+130,Alex Oliveira,-150,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Robert Whittaker,+155,Khamzat Chimaev,-195,UFC,Oct 26th 2024
Robert Whittaker,-115,Ikram Aliskerov,-105,UFC,Jun 22nd 2024
Robert Whittaker,-200,Khamzat Chimaev,+170,UFC,Jun 22nd 2024
Robert Whittaker,-245,Paulo Costa,+200,UFC 298,Feb 18th 2024
Robert Whittaker,-385,Dricus Du Plessis,+275,UFC,Jul 9th 2023
Robert Whittaker,-245,Dricus Du Plessis,+186,UFC 289,Jun 10th 2023
Robert Whittaker,-275,Paulo Costa,+225,UFC 284,Feb 11th 2023
Robert Whittaker,-225,Marvin Vettori,+188,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Robert Whittaker,-222,Marvin Vettori,+165,UFC 275,Jun 11th 2022
Robert Whittaker,+220,Israel Adesanya,-260,UFC 271,Feb 12th 2022
Robert Whittaker,+235,Israel Adesanya,-275,UFC,Dec 31st 2021
Robert Whittaker,+125,Jared Cannonier,-145,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Robert Whittaker,-135,Darren Till,+115,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Robert Whittaker,-185,Israel Adesanya,+160,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Robert Whittaker,-150,Yoel Romero,+110,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Robert Whittaker,+100,Yoel Romero,-130,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Robert Whittaker,+150,Ronaldo Souza,-190,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Robert Whittaker,+115,Derek Brunson,-155,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Robert Whittaker,-350,Rafael Natal,+250,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Robert Whittaker,+145,Urijah Hall,-185,UFC 193: Rousey vs. Holm,Nov 14th 2015
Robert Whittaker,+175,Brad Tavares,-245,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Robert Whittaker,+110,Clint Hester,-150,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Robert Whittaker,-245,Mike Rhodes,+175,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Robert Whittaker,-110,Stephen Thompson,-130,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Robert Whittaker,-275,Kelvin Gastelum,+220,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
Robert Whittaker,-130,Court McGee,-110,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Robert Whittaker,-110,Colton Smith,-130,UFC 160: Velasquez vs. Silva II,May 25th 2013
Emily Whitmire,-180,Hannah Goldy,+155,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Emily Whitmire,-105,Polyana Viana,-115,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Emily Whitmire,-305,Amanda Ribas,+225,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Emily Whitmire,+155,Alexandra Albu,-195,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Emily Whitmire,+250,Jamie Moyle,-350,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Ricky Rainey,+145,Tim Means,-185,UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman,Nov 30th 2018
Ricky Rainey,+180,Muslim Salikhov,-260,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Loik Radzhabov,-163,Trey Ogden,+120,UFC Fight Night,Jul 20th 2024
Loik Radzhabov,-170,Abdul-Kareem Al-Selwady,+142,UFC,Mar 2nd 2024
Loik Radzhabov,+105,Mateusz Rrbecki,-138,UFC Fight Night 228,Jun 24th 2023
Loik Radzhabov,-250,Esteban Ribovics,+210,UFC 285,Mar 4th 2023
Garett Whiteley,+145,David Michaud,-185,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Garett Whiteley,+110,Vinc Pichel,-150,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Jordan Radev,+265,Dean Lister,-325,UFC 79: Nemesis,Dec 29th 2007
Charles Radtke,+140,Carlos Prates,-188,UFC Fight Night,Jun 8th 2024
Charles Radtke,+163,Gilbert Urbina,-225,UFC Fight Night,Feb 4th 2024
Cale Yarbrough,+250,Tim Credeur,-350,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
Dongi Yang,-125,Jake Collier,-115,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Dongi Yang,+164,Brad Tavares,-205,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Dongi Yang,+145,Court McGee,-175,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Dongi Yang,-240,Rob Kimmons,+180,UFC On Versus 3: Sanchez vs. Kampmann,Mar 3rd 2011
Robert Whiteford,+110,Lucas Martins,-150,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Robert Whiteford,+140,Darren Elkins,-180,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Robert Whiteford,-175,Paul Redmond,+135,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Robert Whiteford,+170,Daniel Pineda,-230,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Robert Whiteford,+435,Jimy Hettes,-705,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Alex White,+145,Rafael Fiziev,-185,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Alex White,-175,Dan Moret,+135,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Alex White,-110,Jim Miller,-130,UFC 228: Woodley vs. Till,Sep 8th 2018
Alex White,+170,James Krause,-230,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Alex White,-170,Mitch Clarke,+130,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Alex White,+150,Tony Martin,-190,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Alex White,-150,Artem Lobov,+110,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Alex White,-140,Clay Collard,+100,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Alex White,-155,Lucas Martins,+115,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Craig White,-245,Diego Sanchez,+175,UFC 228: Woodley vs. Till,Sep 8th 2018
Craig White,+260,Neil Magny,-380,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Adrian Yanez,-250,Vinicius Salvador,+205,UFC,May 18th 2024
Adrian Yanez,-125,Jonathan Martinez,-105,UFC Fight Night,Oct 15th 2023
Adrian Yanez,-185,Rob Font,+160,UFC 287,Apr 8th 2023
Adrian Yanez,-350,Tony Kelley,+285,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Adrian Yanez,-240,Davey Grant,+205,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Adrian Yanez,-170,Randy Costa,+145,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Adrian Yanez,-305,Victor Rodriguez,+225,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Adrian Yanez,-200,Gustavo Lopez,+168,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Sheldon Westcott,-150,Edgar Garcia,+110,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Sheldon Westcott,-160,Pawel Pawlak,+120,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Sheldon Westcott,+190,Elias Theodorou,-270,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Petr Yan,-163,Song Yadong,+120,UFC 299,Mar 10th 2024
Petr Yan,-175,Merab Dvalishvili,+150,UFC Fight Night 221,Mar 11th 2023
Petr Yan,-250,Sean Omalley,+210,UFC 281,Oct 22nd 2022
Petr Yan,-350,Aljamain Sterling,+285,UFC 273,Apr 9th 2022
Petr Yan,-290,Aljamain Sterling,+235,UFC Fight Night 204,Mar 5th 2022
Petr Yan,-300,Cory Sandhagen,+250,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Petr Yan,-145,Aljamain Sterling,+125,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Petr Yan,-240,Jose Aldo,+205,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Petr Yan,-215,Jimmie Rivera,+165,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Petr Yan,-205,John Dodson,+175,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Petr Yan,-130,Douglas Silva de Andrade,+110,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Petr Yan,-530,Jin Soo Son,+350,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Petr Yan,-350,Teruto Ishihara,+250,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Yan Xiaonan,+260,Zhang Weili,-325,UFC 300,Apr 14th 2024
Yan Xiaonan,+160,Marina Rodriguez,-185,UFC Fight Night 204,Mar 5th 2022
Yan Xiaonan,-180,Carla Esparza,+155,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Yan Xiaonan,+110,Claudia Gadelha,-130,UFC on ESPN+ 40: Santos vs. Teixeira,Nov 7th 2020
Norifumi Yamamoto,-210,Roman Salazar,+160,UFC 184: Rousey vs. Zingano,Feb 28th 2015
Norifumi Yamamoto,-400,Vaughan Lee,+280,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Norifumi Yamamoto,-425,Darren Uyenoyama,+320,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
Norifumi Yamamoto,-175,Demetrious Johnson,+145,UFC 126: Silva vs. Belfort,Feb 5th 2011
Mike Wessel,+280,Antoni Hardonk,-370,UFC 92: The Ultimate 2008,Dec 27th 2008
Jeremiah Wells,-125,Max Griffin,+105,UFC,Feb 10th 2024
Jeremiah Wells,-188,Carlston Harris,+150,UFC,Aug 6th 2023
Jeremiah Wells,-140,Matthew Semelsberger,+120,UFC Fight Night 223,Apr 22nd 2023
Jeremiah Wells,-175,Court McGee,+150,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Jeremiah Wells,+124,Tim Means,-146,UFC Fight Night 202,Feb 5th 2022
Jeremiah Wells,-200,Mike Mathetha,+170,UFC 271,Feb 12th 2022
Jeremiah Wells,+160,Jake Matthews,-195,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Jeremiah Wells,+165,Warlley Alves,-205,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Christian Wellisch,+210,Jake O Brien,-270,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Christian Wellisch,+158,Shane Carwin,-180,UFC 84: Ill Will,May 24th 2008
Fabricio Werdum,+205,Alexander Gustafsson,-240,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Fabricio Werdum,-230,Aleksei Oleinik,+170,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Fabricio Werdum,-245,Alexander Volkov,+175,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Fabricio Werdum,-265,Marcin Tybura,+185,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Fabricio Werdum,-270,Walt Harris,+190,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Fabricio Werdum,+110,Alistair Overeem,-150,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Fabricio Werdum,-270,Travis Browne,+190,UFC 203: Miocic vs. Overeem,Sep 10th 2016
Fabricio Werdum,-225,Stipe Miocic,+175,UFC 198: Werdum vs. Miocic,May 14th 2016
Fabricio Werdum,+355,Cain Velasquez,-425,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Fabricio Werdum,-300,Mark Hunt,+220,UFC 180: Werdum vs. Hunt,Nov 15th 2014
Fabricio Werdum,+160,Travis Browne,-210,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Fabricio Werdum,-180,Antonio Rodrigo Nogueira,+140,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Fabricio Werdum,-350,Mike Russow,+250,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
Fabricio Werdum,-135,Roy Nelson,+105,UFC 143: Condit vs. Diaz,Feb 4th 2012
Fabricio Werdum,-1050,Junior Dos Santos,+600,UFC 90: Silva vs Cote,Oct 25th 2008
Fabricio Werdum,-110,Brandon Vera,-120,UFC 85: Bedlam,Jun 7th 2008
Chris Weidman,+200,Bruno Silva,-245,UFC,Mar 31st 2024
Chris Weidman,+220,Brad Tavares,-270,UFC,Aug 20th 2023
Chris Weidman,+130,Omari Akhmedov,-150,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Chris Weidman,+145,Dominick Reyes,-185,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Chris Weidman,-125,Ronaldo Souza,-105,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Chris Weidman,-125,Gegard Mousasi,-115,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Chris Weidman,-210,Yoel Romero,+180,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Chris Weidman,-150,Luke Rockhold,+120,UFC 194: Aldo vs. McGregor,Dec 12th 2015
Chris Weidman,-375,Vitor Belfort,+310,UFC 187: Johnson vs. Cormier,May 23rd 2015
Chris Weidman,-150,Lyoto Machida,+110,UFC 175: Weidman vs. Machida,Jul 5th 2014
Chris Weidman,+115,Uriah Hall,-135,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Chris Weidman,-135,Kelvin Gastelum,-105,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Chris Weidman,+100,Anderson Silva,-140,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Chris Weidman,+165,Anderson Silva,-215,UFC 162: Silva vs. Weidman,Jul 6th 2013
Chris Weidman,-160,Mark Munoz,+120,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Chris Weidman,-165,Demian Maia,+135,UFC on FOX 2,Jan 28th 2012
Chris Weidman,-400,Tom Lawlor,+280,UFC 139: Shogun vs. Henderson,Nov 19th 2011
Chris Weidman,-240,Jesse Bongfeldt,+180,UFC 131: Carwin vs. Dos Santos,Jun 11th 2011
Joshua Weems,+140,Christian Rodriguez,-160,UFC Fight Night 213,Oct 29th 2022
Jalin Turner,-130,Renato Moicano,+110,UFC,Apr 13th 2024
Jalin Turner,-218,Bobby Green,+180,UFC,Dec 3rd 2023
Jalin Turner,-200,Dan Hooker,+154,UFC,Jul 9th 2023
Jalin Turner,+205,Mateusz Gamrot,-240,UFC 285,Mar 4th 2023
Jalin Turner,-175,Brad Riddell,+150,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Jalin Turner,-150,Jamie Mullarkey,+130,UFC Fight Night 204,Mar 5th 2022
Jalin Turner,+160,Uros Medic,-185,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Jalin Turner,-450,Brok Weaver,+350,UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020
Jalin Turner,-140,Josh Culibao,+100,UFC on ESPN+ 26: Felder vs. Hooker,Feb 22nd 2020
Jalin Turner,-165,Matt Frevola,+125,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Jalin Turner,-300,Callan Potter,+220,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Jalin Turner,+240,Vicente Luque,-320,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Marcin Tybura,-102,Sergey Spivak,-118,UFC,Aug 11th 2024
Marcin Tybura,+100,Tai Tuivasa,-128,UFC 298,Feb 18th 2024
Marcin Tybura,+102,Tai Tuivasa,-130,UFC,Mar 17th 2024
Marcin Tybura,+250,Tom Aspinall,-333,UFC 292,Jul 22nd 2023
Marcin Tybura,-185,Blagoy Ivanov,+155,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
Marcin Tybura,+205,Alexander Romanov,-240,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Marcin Tybura,+105,Jairzinho Rozenstruik,-125,UFC Fight Night 203,Feb 26th 2022
Marcin Tybura,+180,Alexander Volkov,-210,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Marcin Tybura,-150,Walt Harris,+130,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Marcin Tybura,-135,Greg Hardy,+115,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Marcin Tybura,-115,Ben Rothwell,-105,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Marcin Tybura,-145,Maxim Grishin,+115,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Marcin Tybura,-135,Augusto Sakai,-105,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Marcin Tybura,-185,Shamil Abdurakhimov,+145,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Marcin Tybura,-175,Stefan Struve,+135,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Marcin Tybura,-130,Derrick Lewis,-110,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Marcin Tybura,+185,Fabricio Werdum,-265,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Marcin Tybura,-190,Andrei Arlovski,+150,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Marcin Tybura,-140,Luis Henrique,+100,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Marcin Tybura,-145,Viktor Pesta,+105,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Marcin Tybura,-190,Timothy Johnson,+150,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Anton Turkalj,+105,Ibo Aslan,-125,UFC,Mar 31st 2024
Anton Turkalj,-105,Tyson Pedro,-125,UFC 293,Sep 10th 2023
Anton Turkalj,+145,Vitor Petrino,-170,UFC Fight Night 221,Mar 11th 2023
Anton Turkalj,+750,Jailton Almeida,-1500,UFC 279,Sep 10th 2022
Wellington Turman,-175,Jared Gooden,+130,UFC Fight Night,Dec 2nd 2023
Wellington Turman,+175,Randy Brown,-250,UFC Fight Night 228,Jun 24th 2023
Wellington Turman,+165,Andre Petroski,-190,UFC 281,Nov 12th 2022
Wellington Turman,-110,Sam Alvey,-110,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Wellington Turman,-170,Bruno Silva,+145,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Wellington Turman,-160,Andrew Sanchez,+130,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Wellington Turman,+180,Markus Perez,-260,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Mohammad Yahya,+260,Kaue Fernandes,-350,UFC,Aug 3rd 2024
Mohammad Yahya,-125,Brendon Marotte,+105,UFC,Mar 2nd 2024
Mohammad Yahya,-163,Trevor Peek,+120,UFC 294,Oct 21st 2023
Eddie Yagin,+250,Mark Hominick,-350,UFC 145: Jones vs. Evans,Apr 21st 2012
Rani Yahya,+440,Victor Henry,-600,UFC,Apr 27th 2024
Rani Yahya,+385,Montel Jackson,-500,UFC Fight Night 223,Apr 22nd 2023
Rani Yahya,-130,Kang Kyung-Ho,+110,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Rani Yahya,+110,Kyung Ho Kang,-150,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Rani Yahya,-310,Ray Rodriguez,+260,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Rani Yahya,-175,Ricky Simon,+135,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Rani Yahya,-215,Luke Sanders,+165,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Rani Yahya,-285,Russell Doane,+205,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Rani Yahya,-195,Henry Briones,+155,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Rani Yahya,-175,Joe Soto,+135,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Rani Yahya,-125,Michinori Tanaka,-115,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Rani Yahya,-155,Matthew Lopez,+115,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Rani Yahya,-120,Masanori Kanehara,-120,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Rani Yahya,-105,Johnny Bedford,-135,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Rani Yahya,-170,Johnny Bedford,+130,UFC Fight Night 39: Minotauro vs. Nelson,Apr 11th 2014
Rani Yahya,+115,Enrique Barzola,-145,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
Rani Yahya,-170,Tom Niinimaki,+130,UFC: The Ultimate Fighter 18 Finale,Nov 30th 2013
Rani Yahya,-705,Josh Clopton,+435,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Rani Yahya,-130,Mizuto Hirota,-110,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Rani Yahya,+150,Josh Grispi,-170,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Rani Yahya,+430,Chad Mendes,-625,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Rani Yahya,+270,Mike Brown,-330,UFC Fight Night 23: Fight For The Troops II,Jan 22nd 2011
Jamie Yager,-115,Rich Attonito,-115,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Alexander Yakovlev,+205,Joel Alvarez,-285,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Alexander Yakovlev,+125,Roosevelt Roberts,-165,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Alexander Yakovlev,-130,Alex da Silva,-110,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Alexander Yakovlev,+170,Zak Cummings,-230,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
