Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Jim Miller,-130,Alex White,-110,UFC 228: Woodley vs. Till,Sep 8th 2018
Jim Miller,+190,Dan Hooker,-270,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Jim Miller,+125,Francisco Trinaldo,-165,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Jim Miller,+185,Anthony Pettis,-265,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Jim Miller,+150,Dustin Poirier,-190,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Jim Miller,+135,Thiago Alves,-175,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Jim Miller,-130,Joe Lauzon,-110,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Jim Miller,-245,Takanori Gomi,+175,UFC 200: Tate vs. Nunes,Jul 9th 2016
Jim Miller,-210,Diego Sanchez,+160,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Jim Miller,+100,Michael Chiesa,-140,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Jim Miller,-160,Danny Castillo,+120,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Jim Miller,+100,Beneil Dariush,-140,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Jim Miller,+150,Donald Cerrone,-190,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Jim Miller,-190,Yancy Medeiros,+150,UFC 172: Jones vs. Teixeira,Apr 26th 2014
Jim Miller,+115,Joe Solecki,-135,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Jim Miller,-300,Fabricio Camoes,+220,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Jim Miller,-305,Pat Healy,+225,UFC 159: Jones vs. Sonnen,Apr 27th 2013
Jim Miller,-160,Joe Lauzon,+120,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Jim Miller,-260,Nate Diaz,+200,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Jim Miller,-180,Melvin Guillard,+150,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
Jim Miller,-170,Benson Henderson,+140,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Jim Miller,-245,Kamal Shalorus,+175,UFC 128: Shogun vs. Jones,Mar 19th 2011
Jim Miller,-110,Charles Oliveira,-130,UFC 124: St-Pierre vs. Koscheck II,Dec 11th 2010
Jim Miller,-260,Gleison Tibau,+200,UFC Fight Night 22: Marquardt vs. Palhares,Sep 15th 2010
Jim Miller,-400,Mark Bocek,+310,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Jim Miller,-380,Duane Ludwig,+290,UFC 108: Evans vs Silva,Jan 2nd 2010
Jim Miller,-510,Steve Lopez,+370,UFC 103: Franklin vs Belfort,Sep 19th 2009
Jim Miller,-205,Mac Danzig,+165,UFC 100,Jul 11th 2009
Jim Miller,+150,Gray Maynard,-190,UFC 96: Jackson vs Jardine,Mar 7th 2009
Jim Miller,-135,Matt Wiman,+105,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Jim Miller,-170,David Baron,+150,UFC 89: Bisping vs Leben,Oct 18th 2008
Luana Pinheiro,+120,Angela Hill,-142,UFC,May 18th 2024
Luana Pinheiro,+240,Amanda Ribas,-350,UFC,Nov 18th 2023
Luana Pinheiro,-150,Michelle Waterson,+130,UFC 287,Apr 8th 2023
Luana Pinheiro,-185,Sam Hughes,+160,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Pingyuan Liu,-285,Martin Day,+205,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Jesus Pinedo,+165,John Makdessi,-215,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Paddy Pimblett,+160,Bobby Green,-192,UFC,Jul 28th 2024
Paddy Pimblett,-380,Tony Ferguson,+300,UFC,Dec 17th 2023
Paddy Pimblett,+125,Jared Gordon,-145,UFC 282,Dec 10th 2022
Paddy Pimblett,-400,Jordan Leavitt,+330,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Paddy Pimblett,-225,Rodrigo Vargas,+188,UFC Fight Night 205,Mar 19th 2022
Paddy Pimblett,-184,Luigi Vendramini,+154,UFC Fight Night 191,Sep 4th 2021
Paddy Pimblett,,Kazula Vargas,,UFC Fight Night 205,Mar 19th 2022
Daniel Pineda,+240,Nathaniel Wood,-350,UFC,Jul 28th 2024
Daniel Pineda,+165,Alex Caceres,-190,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Daniel Pineda,+190,Tucker Lutz,-225,UFC Fight Night 222,Mar 25th 2023
Daniel Pineda,+160,Andre Fili,-185,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Daniel Pineda,-110,Cub Swanson,-110,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Daniel Pineda,+160,Herbert Burns,-200,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Daniel Pineda,-230,Robert Whiteford,+170,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Daniel Pineda,+160,Diego Brandao,-210,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Daniel Pineda,-115,Justin Lawrence,-125,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Daniel Pineda,-200,Antonio Carvalho,+170,UFC 149: Faber vs. Barao,Jul 21st 2012
Daniel Pineda,+165,Mike Brown,-205,UFC 146: Dos Santos vs. Mir,May 26th 2012
Daniel Pineda,+150,Mackens Semerzier,-170,UFC on FX 2: Alves vs. Kampmann,Mar 2nd 2012
Daniel Pineda,-135,Pat Schilling,+105,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
Curtis Millender,-175,Belal Muhammad,+135,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Curtis Millender,-125,Elizeu Zaleski Dos Santos,-115,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Curtis Millender,-200,Siyar Bahadurzada,+170,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Curtis Millender,-190,Max Griffin,+150,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Curtis Millender,+130,Thiago Alves,-160,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Bojan Mihajlovic,+335,Abdul-Kerim Edilov,-505,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Bojan Mihajlovic,+175,Joachim Christensen,-245,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Sean Pierson,-150,Kenny Robertson,+110,UFC 161: Evans vs. Henderson,Jun 15th 2013
Sean Pierson,+130,Lance Benoist,-170,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Sean Pierson,+135,Jake Hecht,-165,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Sean Pierson,+300,Dong Hyun Kim,-420,UFC 141: Lesnar vs. Overeem,Dec 30th 2011
Sean Pierson,+240,Jake Ellenberger,-320,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Sean Pierson,+240,Matt Riddle,-300,UFC 124: St-Pierre vs. Koscheck II,Dec 11th 2010
Domingo Pilarte,+120,Brian Kelleher,-140,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Domingo Pilarte,-275,Felipe Colares,+195,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Domingo Pilarte,-120,Journey Newson,-120,UFC 247: Jones vs. Reyes,Feb 8th 2020
Mike Pierce,-110,Ryan Laflare,-130,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Mike Pierce,-190,Rousimar Palhares,+150,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Mike Pierce,-445,David Mitchell,+315,UFC 162: Silva vs. Weidman,Jul 6th 2013
Mike Pierce,-290,Seth Baczynski,+210,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
Mike Pierce,-230,Aaron Simpson,+170,UFC on FX 5: Browne vs. Bigfoot,Oct 5th 2012
Mike Pierce,-260,Carlos Eduardo Rocha,+200,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Mike Pierce,+220,Josh Koscheck,-280,UFC 143: Condit vs. Diaz,Feb 4th 2012
Mike Pierce,-300,Paul Bradley,+240,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
Mike Pierce,+120,Johny Hendricks,-150,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Mike Pierce,-350,Kenny Robertson,+260,UFC 126: Silva vs. Belfort,Feb 5th 2011
Mike Pierce,-280,Amilcar Alves,+220,UFC 118: Edgar vs. Penn 2,Aug 28th 2010
Mike Pierce,-380,Julio Paulino,+290,UFC on Versus 1: Vera vs. Jones,Mar 21st 2010
Mike Pierce,+325,Jon Fitch,-435,UFC 107: Penn vs Sanchez,Dec 12th 2009
Mike Pierce,+400,Brock Larson,-550,UFC Fight Night 19,Sep 16th 2009
Oskar Piechota,-115,Marc-Andre Barriault,-115,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Oskar Piechota,+220,Rodolfo Vieira,-300,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Oskar Piechota,-215,Gerald Meerschaert,+165,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Oskar Piechota,-210,Jonathan Wilson,+160,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
Oskar Piechota,+115,Punahele Soriano,-145,UFC 245: Usman vs. Covington,Dec 14th 2019
Oskar Piechota,-255,Tim Williams,+215,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Jamie Pickett,+105,Eryk Anders,-125,UFC,Mar 2nd 2024
Jamie Pickett,+210,Josh Fremd,-275,UFC Fight Night 226,Aug 12th 2023
Jamie Pickett,+900,Bo Nickal,-1800,UFC 285,Mar 4th 2023
Jamie Pickett,-180,Denis Tiuliulin,+155,UFC 279,Sep 10th 2022
Jamie Pickett,-175,Denis Tiuliulin,+150,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Jamie Pickett,+150,Joseph Holmes,-175,UFC Fight Night 201,Jan 15th 2022
Jamie Pickett,+220,Caio Borralho,-275,UFC Fight Night 201,Jan 15th 2022
Jamie Pickett,+200,Laureano Staropoli,-240,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Jamie Pickett,+100,Jordan Wright,-120,UFC 262: Oliveira vs. Chandler,May 15th 2021
Jamie Pickett,+210,Tafon Nchukwi,-245,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Brad Pickett,-185,Marlon Vera,+145,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Brad Pickett,+280,Urijah Faber,-400,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Brad Pickett,+120,Iuri Alcantara,-160,UFC 204: Bisping vs. Henderson 2,Oct 8th 2016
Brad Pickett,+165,Francisco Rivera,-215,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Brad Pickett,+315,Thomas Almeida,-445,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Brad Pickett,-210,Chico Camus,+160,UFC Fight Night 57: Edgar vs. Swanson,Nov 22nd 2014
Brad Pickett,+100,Ian McCall,-140,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Brad Pickett,-505,Neil Seery,+335,UFC Fight Night 37: Gustafsson vs. Manuwa,Mar 8th 2014
Brad Pickett,+165,Michael McDonald,-215,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Brad Pickett,-180,Mike Easton,+140,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Brad Pickett,-160,Eddie Wineland,+120,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Brad Pickett,-260,Yves Jabouin,+180,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Brad Pickett,-220,Damacio Page,+180,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Brad Pickett,+105,Renan Barao,-135,UFC 138: Leben vs. Munoz,Nov 5th 2011
David Michaud,+260,Olivier Aubin-Mercier,-380,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
David Michaud,-185,Garett Whiteley,+145,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
David Michaud,-165,Jingliang Li,+125,UFC 173: Barao vs. Dillashaw,May 24th 2014
Jonathan Meunier,-120,Richard Walsh,-120,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Andreas Michailidis,+250,Rinat Fakhretdinov,-300,UFC Fight Night 211,Jun 4th 2022
Andreas Michailidis,+130,Alex Pereira,-150,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Andreas Michailidis,-180,K.B. Bhullar,+155,UFC on ESPN 23: Reyes vs. Prochazka,May 1st 2021
Andreas Michailidis,+205,Modestas Bukauskas,-265,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Yaotzin Meza,+235,Arnold Allen,-315,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Yaotzin Meza,+150,Sam Sicilia,-190,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Yaotzin Meza,+100,Damian Stasiak,-140,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Yaotzin Meza,+235,Sergio Pettis,-315,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Yaotzin Meza,+170,Chico Camus,-230,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Yaotzin Meza,+135,John Albert,-175,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Vinc Pichel,+380,Ismael Bonfim,-500,UFC,May 4th 2024
Vinc Pichel,+130,Mark Madsen,-150,UFC 273,Apr 9th 2022
Vinc Pichel,-200,Mark Madsen,+165,UFC 271,Feb 12th 2022
Vinc Pichel,-160,Austin Hubbard,+140,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Vinc Pichel,+140,Jim Miller,-180,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Vinc Pichel,+165,Roosevelt Roberts,-215,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Vinc Pichel,+170,Gregor Gillespie,-230,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Vinc Pichel,+110,Joaquim Silva,-150,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Vinc Pichel,-150,Damien Brown,+110,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
Vinc Pichel,+175,Anthony Njokuani,-245,UFC 173: Barao vs. Dillashaw,May 24th 2014
Vinc Pichel,-150,Garett Whiteley,+110,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Vinc Pichel,+180,Rustam Khabilov,-240,UFC: The Ultimate Fighter 16 Finale,Dec 15th 2012
Vinc Pichel,+150,Al Iaquinta,-180,UFC: The Ultimate Fighter 15 Episode 12,May 25th 2012
Vinc Pichel,-345,Chris Saunders,+290,UFC: The Ultimate Fighter 15 Episode 11,May 18th 2012
John Phillips,+185,Jun Yong Park,-220,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
John Phillips,+175,Khamzat Chimaev,-245,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
John Phillips,+150,Alen Amedovski,-190,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
John Phillips,+135,Jack Marshman,-175,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
John Phillips,+190,Kevin Holland,-270,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
John Phillips,-160,Charles Byrd,+120,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Kyler Phillips,-162,Pedro Munhoz,+136,UFC 299,Mar 10th 2024
Kyler Phillips,-170,Raoni Barcelos,+140,UFC,Aug 6th 2023
Kyler Phillips,-300,Marcelo Rojo,+250,UFC 271,Feb 12th 2022
Kyler Phillips,-150,Raulian Paiva,+130,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Kyler Phillips,+165,Song Yadong,-190,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Kyler Phillips,-275,Cameron Else,+235,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Kyler Phillips,+145,Gabriel Silva,-175,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
Kyler Phillips,,Said Nurmagomedov,,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
Kyler Phillips,,Said Nurmagomedov,,UFC Fight Night 225,Jul 15th 2023
Kyler Phillips,,Raphael Assuncao,,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Aaron Phillips,+140,Gaston Bolanos,-160,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Aaron Phillips,+260,Jonathan Martinez,-350,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Aaron Phillips,+330,Jack Shore,-400,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Aaron Phillips,+170,Matt Hobar,-230,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Aaron Phillips,+125,Sam Sicilia,-165,UFC 173: Barao vs. Dillashaw,May 24th 2014
Elizabeth Phillips,+180,Raquel Pennington,-260,UFC 202: Diaz vs. McGregor 2,Aug 20th 2016
Elizabeth Phillips,-115,Jessamyn Duke,-125,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Elizabeth Phillips,+135,Milana Dudieva,-175,UFC Fight Night 48: Bisping vs. Le,Aug 23rd 2014
Elizabeth Phillips,+150,Valerie Letourneau,-190,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Joe Merritt,+250,Alex Oliveira,-350,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Ivan Menjivar,+250,Hatsu Hioki,-350,UFC: The Ultimate Fighter China Finale,Mar 1st 2014
Ivan Menjivar,-145,Wilson Reis,+105,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Ivan Menjivar,+140,Urijah Faber,-180,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Ivan Menjivar,-320,Azamat Gashimov,+240,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Ivan Menjivar,-115,Mike Easton,-115,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Ivan Menjivar,-280,John Albert,+200,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
Ivan Menjivar,-225,Nick Pace,+175,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Ivan Menjivar,-135,Charlie Valencia,+105,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Alonzo Menifield,+165,Azamat Murzakanov,-200,UFC,Aug 3rd 2024
Alonzo Menifield,+185,Carlos Ulberg,-225,UFC,May 12th 2024
Alonzo Menifield,-110,Dustin Jacoby,-110,UFC,Dec 17th 2023
Alonzo Menifield,-125,Jimmy Crute,-105,UFC,Jul 9th 2023
Alonzo Menifield,+195,Jimmy Crute,-230,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Alonzo Menifield,-160,Misha Cirkunov,+140,UFC Fight Night 212,Oct 15th 2022
Alonzo Menifield,-130,Askar Mozharov,+110,UFC Fight Night 211,Jun 4th 2022
Alonzo Menifield,-140,William Knight,+110,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Alonzo Menifield,-140,Ed Herman,+120,UFC 265: Lewis vs. Gane,Aug 7th 2021
Alonzo Menifield,-115,Ovince St. Preux,-105,UFC on ESPN+ 34: Overeem vs. Sakai,Sep 5th 2020
Alonzo Menifield,-265,Paul Craig,+185,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Alonzo Menifield,-275,Vinicius Moreira,+195,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
Alonzo Menifield,-250,Fabio Cherant,+210,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Alonzo Menifield,-330,Devin Clark,+270,UFC 250: Nunes vs. Spencer,Jun 6th 2020
Cody Pfister,+200,Scott Holtzman,-280,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Cody Pfister,+435,Sage Northcutt,-705,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Cody Pfister,+150,Yosdenis Cedeno,-190,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Cody Pfister,+175,James Moontasri,-245,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Constantinos Philippou,+160,Lorenz Larkin,-210,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Constantinos Philippou,+285,Luke Rockhold,-405,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Constantinos Philippou,-175,Francis Carmont,+135,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Constantinos Philippou,+105,Tim Boetsch,-145,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Constantinos Philippou,-145,Riki Fukuda,+105,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Constantinos Philippou,-170,Court McGee,+130,UFC on FX 2: Alves vs. Kampmann,Mar 2nd 2012
Constantinos Philippou,+220,Jared Hamman,-300,UFC 140: Jones vs. Machida,Dec 10th 2011
Constantinos Philippou,+135,Jorge Rivera,-165,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Forrest Petz,+210,Brian Foster,-270,UFC Fight Night 22: Marquardt vs. Palhares,Sep 15th 2010
Forrest Petz,+140,Daniel Roberts,-170,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
Forrest Petz,+270,Josh Burkman,-330,UFC 77: Hostile Territory,Oct 20th 2007
Anthony Pettis,-330,Alex Morono,+270,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Anthony Pettis,+100,Nate Diaz,-120,UFC 241: Cormier vs. Miocic 2,Aug 17th 2019
Anthony Pettis,+205,Stephen Thompson,-285,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Anthony Pettis,+185,Tony Ferguson,-265,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Anthony Pettis,+110,Michael Chiesa,-150,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Anthony Pettis,-140,Dustin Poirier,+100,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
Anthony Pettis,-265,Jim Miller,+185,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Anthony Pettis,+145,Max Holloway,-185,UFC 206: Holloway vs. Pettis,Dec 10th 2016
Anthony Pettis,-190,Charles Oliveira,+150,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Anthony Pettis,-180,Edson Barboza,+140,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Anthony Pettis,-290,Eddie Alvarez,+210,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Anthony Pettis,-350,Rafael Dos Anjos,+250,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
Anthony Pettis,-185,Gilbert Melendez,+145,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Anthony Pettis,-150,Donald Cerrone,+120,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Anthony Pettis,+135,Diego Ferreira,-165,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Anthony Pettis,+120,Benson Henderson,-160,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Anthony Pettis,-105,Donald Cerrone,-135,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Anthony Pettis,-180,Joe Lauzon,+140,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Anthony Pettis,-320,Jeremy Stephens,+240,UFC 136: Edgar vs. Maynard 3,Oct 8th 2011
Anthony Pettis,-160,Clay Guida,+130,UFC: The Ultimate Fighter 13 Finale,Jun 4th 2011
Sergio Pettis,-265,Tyson Nam,+185,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Sergio Pettis,-175,Rob Font,+135,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Sergio Pettis,-185,Jussier Formiga,+145,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Sergio Pettis,+180,Joseph Benavidez,-260,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Sergio Pettis,+265,Henry Cejudo,-385,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Sergio Pettis,+110,Brandon Moreno,-150,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Sergio Pettis,-180,John Moraga,+140,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Sergio Pettis,-260,Chris Kelades,+180,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Sergio Pettis,-185,Chris Cariaso,+145,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Sergio Pettis,-425,Ryan Benoit,+305,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
Sergio Pettis,-280,Matt Hobar,+200,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Sergio Pettis,-315,Yaotzin Meza,+235,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Sergio Pettis,-245,Alex Caceres,+175,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Sergio Pettis,-405,Will Campuzano,+285,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
Seth Petruzelli,-110,Karlos Vemola,-120,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Seth Petruzelli,+115,Ricardo Romero,-145,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
Mateus Mendonca,-105,Jesus Santos Aguilar,-115,UFC,Feb 25th 2024
Mateus Mendonca,-240,Joseph Nathan Maness,+195,UFC Fight Night,Oct 7th 2023
Mateus Mendonca,-200,Nate Maness,+150,UFC Fight Night,Oct 7th 2023
Mateus Mendonca,+205,John Castaneda,-240,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Mateus Mendonca,+220,Javid Basharat,-260,UFC Fight Night 218,Jan 14th 2023
Augusto Mendes,+165,Aljamain Sterling,-215,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Augusto Mendes,+170,Frankie Saenz,-230,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Augusto Mendes,+235,Cody Garbrandt,-315,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Eddie Mendez,+190,Daniel Sarafian,-270,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Chad Mendes,-175,Alex Volkanovski,+150,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Chad Mendes,-230,Myles Jury,+170,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
Chad Mendes,+120,Frankie Edgar,-150,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Chad Mendes,-130,Conor McGregor,+100,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Chad Mendes,-400,Ricardo Lamas,+280,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Chad Mendes,+150,Jose Aldo,-190,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Chad Mendes,-380,Nik Lentz,+260,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Chad Mendes,-350,Clay Guida,+250,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Chad Mendes,-445,Darren Elkins,+315,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
Chad Mendes,-1500,Yaotzin Meza,+700,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
