Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Dong Hyun Kim,+135,Erick Silva,-175,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Dong Hyun Kim,-185,Siyar Bahadurzada,+145,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Dong Hyun Kim,-215,Paulo Thiago,+170,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Dong Hyun Kim,-120,Demian Maia,-120,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Dong Hyun Kim,-420,Sean Pierson,+300,UFC 141: Lesnar vs. Overeem,Dec 30th 2011
Dong Hyun Kim,+115,Carlos Condit,-155,UFC 132: Cruz vs. Faber,Jul 2nd 2011
Dong Hyun Kim,-135,Nate Diaz,+105,UFC 125: Resolution,Jan 1st 2011
Dong Hyun Kim,+110,Amir Sadollah,-140,UFC 114: Jackson vs. Evans,May 29th 2010
Dong Hyun Kim,-160,T.J. Grant,+120,UFC 100,Jul 11th 2009
Dong Hyun Kim,+230,Karo Parisyan,-310,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Dong Hyun Kim,-360,Matt Brown,+270,UFC 88: Breakthrough,Sep 6th 2008
Nik Lentz,+300,Movsar Evloev,-400,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Nik Lentz,+185,Arnold Allen,-265,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Nik Lentz,+225,Charles Oliveira,-305,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Nik Lentz,+135,Scott Holtzman,-175,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Nik Lentz,-215,Gray Maynard,+165,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Nik Lentz,+185,David Teymur,-265,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Nik Lentz,+265,Will Brooks,-385,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Nik Lentz,+120,Islam Makhachev,-160,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Nik Lentz,-400,Michael McBride,+310,UFC 203: Miocic vs. Overeem,Sep 10th 2016
Nik Lentz,-130,Danny Castillo,-110,UFC on FOX 17: Dos Anjos vs. Cerrone,Dec 19th 2015
Nik Lentz,+160,Charles Oliveira,-210,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Nik Lentz,-315,Manny Gamburyan,+235,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Nik Lentz,+260,Chad Mendes,-380,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Nik Lentz,-155,Hacran Dias,+115,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Nik Lentz,+120,Diego Nunes,-150,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
Nik Lentz,-350,Eiji Mitsuoka,+250,UFC 150: Henderson vs. Edgar II,Aug 11th 2012
Nik Lentz,+250,Evan Dunham,-350,UFC on FOX 2,Jan 28th 2012
Nik Lentz,+130,Mark Bocek,-170,UFC 140: Jones vs. Machida,Dec 10th 2011
Nik Lentz,+185,Charles Oliveira,-245,UFC On Versus 4,Jun 26th 2011
Nik Lentz,-255,Waylon Lowe,+195,UFC Fight Night 24: Nogueira vs. Davis,Mar 26th 2011
Nik Lentz,+165,Tyson Griffin,-205,UFC 123: Rampage vs. Machida,Nov 20th 2010
Nik Lentz,+170,Andre Winner,-215,UFC 118: Edgar vs. Penn 2,Aug 28th 2010
Nik Lentz,-140,Rob Emerson,+110,UFC Fight Night 21: Florian vs. Gomi,Mar 31st 2010
Nik Lentz,+200,Thiago Tavares,-260,UFC Fight Night 20: Maynard vs Diaz,Jan 11th 2010
Kennedy Nzechukwu,-350,Ovince St. Preux,+240,UFC,Mar 17th 2024
Kennedy Nzechukwu,-125,Dustin Jacoby,+100,UFC,Aug 6th 2023
Kennedy Nzechukwu,+115,Devin Clark,-135,UFC Fight Night 225,May 6th 2023
Kennedy Nzechukwu,-110,Ion Curelaba,-110,UFC Fight Night 215,Nov 19th 2022
Kennedy Nzechukwu,-125,Karl Roberson,+105,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Kennedy Nzechukwu,-125,Nicolae Negumereanu,+105,UFC Fight Night 204,Mar 5th 2022
Kennedy Nzechukwu,-115,Danilo Marques,-115,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Kennedy Nzechukwu,+144,Carlos Ulberg,-172,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Kennedy Nzechukwu,-110,Darko Stosic,-130,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Kennedy Nzechukwu,-215,Paul Craig,+165,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Abubakar Nurmagomedov,-110,Elizeu Zaleski,-110,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Abubakar Nurmagomedov,-180,Gadzhi Omargadzhiev,+155,UFC 281,Oct 22nd 2022
Abubakar Nurmagomedov,-245,David Zawada,+175,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Abubakar Nurmagomedov,-175,Jared Gooden,+135,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Amanda Lemos,+110,Virna Jandiroba,-150,UFC Fight Night,Jul 21st 2024
Amanda Lemos,-215,Mackenzie Dern,+164,UFC 298,Feb 18th 2024
Amanda Lemos,+270,Zhang Weili,-340,UFC,Aug 20th 2023
Amanda Lemos,+130,Marina Rodriguez,-161,UFC Fight Night 214ting Championship,Nov 5th 2022
Amanda Lemos,-400,Michelle Waterson,+300,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Amanda Lemos,+170,Jessica Andrade,-200,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Amanda Lemos,-260,Angela Hill,+220,UFC Fight Night: Lewis vs. Daukaus,Dec 18th 2021
Amanda Lemos,-250,Montserrat Ruiz,+210,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Amanda Lemos,+165,Livinha Souza,-215,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Amanda Lemos,+115,Mizuki Inoue,-135,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Amanda Lemos,+110,Leslie Smith,-150,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Amanda Lemos,+250,Miranda Granger,-350,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Josiane Nunes,-175,Jacqueline Cavalcanti,+145,UFC,Aug 25th 2024
Josiane Nunes,+120,Chelsea Chandler,-142,UFC,Mar 16th 2024
Josiane Nunes,-325,Zarah Fairn,+275,UFC 283,Jan 21st 2023
Josiane Nunes,-175,Ramona Pascual.,+150,UFC Fight Night 203,Feb 26th 2022
Josiane Nunes,-275,Jennifer Gonzalez,+220,UFC Fight Night 203,Feb 26th 2022
Said Nurmagomedov,-198,Muin Gafurov,+164,UFC 294,Oct 21st 2023
Said Nurmagomedov,-225,Jonathan Martinez,+190,UFC Fight Night 221,Mar 11th 2023
Said Nurmagomedov,-150,Saidyokub Kakhramonov,+130,UFC Fight Night 217,Dec 17th 2022
Said Nurmagomedov,-225,Douglas Silva de Andrade,+190,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Said Nurmagomedov,-245,Cody Stamann,+210,UFC 270,Jan 22nd 2022
Said Nurmagomedov,-365,Mark Striegl,+300,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
Said Nurmagomedov,-165,Raoni Barcelos,+135,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Said Nurmagomedov,-185,Ricardo Ramos,+145,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Said Nurmagomedov,-165,Justin Scoggins,+125,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
Said Nurmagomedov,,Kyler Phillips,,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
Istela Nunes,+275,Viktoriia Dudakova,-400,UFC Fight Night 225,Jul 15th 2023
Istela Nunes,+205,Yazmin Jauregui,-240,UFC Fight Night 214,Dec 3rd 2022
Istela Nunes,-210,Sam Hughes,+180,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
Istela Nunes,+150,Ariane Carnelossi,-175,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Umar Nurmagomedov,-278,Cory Sandhagen,+225,UFC,Aug 3rd 2024
Umar Nurmagomedov,-715,Bekzat Almakhan,+500,UFC,Mar 2nd 2024
Umar Nurmagomedov,-200,Raoni Barcelos,+170,UFC Fight Night 218,Jan 14th 2023
Umar Nurmagomedov,-500,Nate Maness,+375,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Umar Nurmagomedov,-270,Brian Kelleher,+230,UFC Fight Night 204,Mar 5th 2022
Umar Nurmagomedov,-625,Sergey Morozov,+450,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Umar Nurmagomedov,,Raoni Barcelos,,UFC Fight Night 217,Dec 17th 2022
Khabib Nurmagomedov,-350,Justin Gaethje,+285,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Khabib Nurmagomedov,-240,Dustin Poirier,+205,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Khabib Nurmagomedov,-245,Conor McGregor,+175,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Khabib Nurmagomedov,-1050,Al Iaquinta,+550,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Khabib Nurmagomedov,-260,Edson Barboza,+180,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Khabib Nurmagomedov,-350,Michael Johnson,+285,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Khabib Nurmagomedov,-705,Darrell Horcher,+435,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
Khabib Nurmagomedov,-175,Rafael Dos Anjos,+135,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Khabib Nurmagomedov,-260,Pat Healy,+180,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Khabib Nurmagomedov,-350,Abel Trujillo,+250,UFC 160: Velasquez vs. Silva II,May 25th 2013
Khabib Nurmagomedov,-150,Thiago Tavares,+110,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
Khabib Nurmagomedov,+135,Gleison Tibau,-175,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Mitch Clarke,+130,Alex White,-170,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Mitch Clarke,+250,Joseph Duffy,-350,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Mitch Clarke,+250,Michael Chiesa,-350,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Mitch Clarke,+250,Al Iaquinta,-350,UFC 173: Barao vs. Dillashaw,May 24th 2014
Mitch Clarke,+175,John Maguire,-245,UFC 161: Evans vs. Henderson,Jun 15th 2013
Mitch Clarke,+130,Anton Kuivanen,-150,UFC 149: Faber vs. Barao,Jul 21st 2012
Devin Clark,-130,Marcin Prachnio,+110,UFC,Feb 10th 2024
Devin Clark,-135,Kennedy Nzechukwu,+115,UFC Fight Night 225,May 6th 2023
Devin Clark,+190,Da Un Jung,-250,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
Devin Clark,+150,Azamat Murzakanov,-175,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Devin Clark,-150,William Knight,+130,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
Devin Clark,-115,Ion Curelaba,-105,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Devin Clark,+135,Anthony Smith,-155,UFC on ESPN 18: Smith vs. Clark,Nov 28th 2020
Devin Clark,-230,Dequan Townsend,+170,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Devin Clark,+165,Ryan Spann,-215,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Devin Clark,+185,Darko Stosic,-265,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Devin Clark,+280,Aleksandar Rakic,-400,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Devin Clark,-120,Mike Rodriguez,-120,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Devin Clark,-150,Jan Blachowicz,+110,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
Devin Clark,-150,Jake Collier,+110,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Devin Clark,-105,Josh Stansbury,-135,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Devin Clark,-245,Alex Nicholson,+175,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Devin Clark,+270,Alonzo Menifield,-330,UFC 250: Nunes vs. Spencer,Jun 6th 2020
Heather Clark,+190,Bec Rawlings,-270,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Maria Oliveira,+135,Diana Belbirr,-155,UFC 289,Jun 10th 2023
Maria Oliveira,-150,Vanessa Demopoulos,+130,UFC Fight Night 215,Nov 19th 2022
Maria Oliveira,+150,Gloria de Paula,-175,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Jorge Oliveira,+220,Dhiego Lima,-300,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Ednaldo Oliveira,-230,Francimar Bodao,+170,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Charles Oliveira,-198,Michael Chandler,+164,UFC,Nov 17th 2024
Charles Oliveira,-120,Arman Tsarukyan,+100,UFC 300,Apr 14th 2024
Charles Oliveira,+225,Islam Makhachev,-275,UFC 294,Oct 21st 2023
Charles Oliveira,+250,Islam Makhachev,-300,UFC 281,Oct 22nd 2022
Charles Oliveira,-205,Justin Gaethje,+175,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Charles Oliveira,+145,Dustin Poirier,-165,UFC 269,Dec 11th 2021
Charles Oliveira,-178,Michael Chandler,+146,UFC 262: Oliveira vs. Chandler,May 15th 2021
Charles Oliveira,+110,Tony Ferguson,-130,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Charles Oliveira,-335,Jared Gordon,+245,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Charles Oliveira,-305,Nik Lentz,+225,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Charles Oliveira,-145,David Teymur,+105,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Charles Oliveira,-245,Jim Miller,+175,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Charles Oliveira,-320,Christos Giagos,+240,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Charles Oliveira,-185,Clay Guida,+145,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Charles Oliveira,+130,Paul Felder,-170,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Charles Oliveira,+250,Will Brooks,-350,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Charles Oliveira,-115,Ricardo Lamas,-125,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Charles Oliveira,+150,Anthony Pettis,-190,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Charles Oliveira,+130,Myles Jury,-170,UFC on FOX 17: Dos Anjos vs. Cerrone,Dec 19th 2015
Charles Oliveira,+125,Max Holloway,-165,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Charles Oliveira,-210,Nik Lentz,+160,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Charles Oliveira,-115,Jeremy Stephens,-125,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Charles Oliveira,-125,Hatsu Hioki,-115,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Charles Oliveira,-900,Andy Ogle,+500,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Charles Oliveira,-140,Kevin Lee,+100,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
Charles Oliveira,+200,Frankie Edgar,-280,UFC 162: Silva vs. Weidman,Jul 6th 2013
Charles Oliveira,+220,Cub Swanson,-280,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Charles Oliveira,-300,Jonathan Brookins,+220,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Charles Oliveira,-510,Eric Wisely,+340,UFC on FOX 2,Jan 28th 2012
Charles Oliveira,+120,Donald Cerrone,-160,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Charles Oliveira,-245,Nik Lentz,+185,UFC On Versus 4,Jun 26th 2011
Charles Oliveira,-130,Jim Miller,-110,UFC 124: St-Pierre vs. Koscheck II,Dec 11th 2010
Charles Oliveira,-150,Efrain Escudero,+110,UFC Fight Night 22: Marquardt vs. Palhares,Sep 15th 2010
Alex Oliveira,+170,Kevin Holland,-200,UFC Fight Night 204,Mar 5th 2022
Alex Oliveira,-110,Niko Price,-110,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Alex Oliveira,-150,Shavkat Rakhmonov,+130,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Alex Oliveira,-170,Peter Sobotta,+145,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Alex Oliveira,-185,Nicolas Dalby,+145,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Alex Oliveira,-175,Mike Perry,+135,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Alex Oliveira,-120,Gunnar Nelson,-120,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Alex Oliveira,-245,Carlo Pedersoli Jr.,+175,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Alex Oliveira,-160,Carlos Condit,+120,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Alex Oliveira,-215,Yancy Medeiros,+165,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Alex Oliveira,+160,Ryan Laflare,-210,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Alex Oliveira,+125,Tim Means,-165,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Alex Oliveira,+100,Tim Means,-140,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Alex Oliveira,+200,Will Brooks,-280,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
Alex Oliveira,-265,James Moontasri,+185,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Alex Oliveira,+175,Donald Cerrone,-245,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Alex Oliveira,-315,Piotr Hallmann,+235,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Alex Oliveira,-350,Joe Merritt,+250,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Alex Oliveira,-115,K.J. Noons,-125,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Alex Oliveira,+325,Gilbert Burns,-475,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Alex Oliveira,+125,Randy Brown,-145,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Dione Barbosa,+130,Miranda Maverick,-175,UFC Fight Night,Jul 20th 2024
Dione Barbosa,-192,Ernesta Kareckaite,+160,UFC,May 4th 2024
Michal Oleksiejczuk,+220,Sharabutdin Magomedov,-275,UFC,Aug 3rd 2024
Michal Oleksiejczuk,+165,Kevin Holland,-200,UFC,Jun 2nd 2024
Michal Oleksiejczuk,+136,Michel Pereira,-162,UFC 299,Mar 10th 2024
Michal Oleksiejczuk,-210,Ovince St. Preux,+160,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Michal Oleksiejczuk,-170,Gadzhimurad Antigulov,+130,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Michal Oleksiejczuk,-190,Gian Villante,+165,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Michal Oleksiejczuk,+180,Khalil Rountree,-260,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Michal Oleksiejczuk,-155,Modestas Bukauskas,+135,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Rafaello Oliveira,+280,Erik Koch,-400,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Rafaello Oliveira,+355,Edson Barboza,-535,UFC 162: Silva vs. Weidman,Jul 6th 2013
Rafaello Oliveira,-135,Yoislandy Izquierdo,-105,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Rafaello Oliveira,+145,Yves Edwards,-175,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Rafaello Oliveira,+255,Gleison Tibau,-310,UFC 130: Rampage vs. Hamill,May 28th 2011
Rafaello Oliveira,+135,Andre Winner,-165,UFC Fight Night 21: Florian vs. Gomi,Mar 31st 2010
Rafaello Oliveira,-165,John Gunderson,+135,UFC 108: Evans vs Silva,Jan 2nd 2010
Rafaello Oliveira,-300,Nik Lentz,+240,UFC 103: Franklin vs Belfort,Sep 19th 2009
Aleksei Oleinik,-135,Jared Vanderaa,+115,UFC 273,Apr 9th 2022
Aleksei Oleinik,+130,Ilir Latifi,-150,UFC Fight Night 207,Mar 26th 2022
Aleksei Oleinik,+120,Chris Daukaus,-140,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Aleksei Oleinik,+170,Derrick Lewis,-200,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Aleksei Oleinik,+170,Fabricio Werdum,-230,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Aleksei Oleinik,-105,Walt Harris,-135,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Aleksei Oleinik,+175,Alistair Overeem,-245,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Aleksei Oleinik,+165,Mark Hunt,-215,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Aleksei Oleinik,+220,Curtis Blaydes,-300,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Aleksei Oleinik,-180,Maurice Greene,+140,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Edson Barboza,+120,Lerone Murphy,-142,Road to UFC,May 19th 2024
Edson Barboza,+130,Sodiq Yusuff,-175,UFC Fight Night,Oct 15th 2023
Edson Barboza,+135,Billy Quarantillo,-155,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Edson Barboza,+155,Billy Quarantillo,-180,UFC Fight Night 222,Mar 25th 2023
Edson Barboza,+115,Bryce Mitchell,-135,UFC Fight Night 204,Mar 5th 2022
Edson Barboza,-150,Giga Chikadze,+130,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Edson Barboza,+100,Shane Burgos,-120,UFC 262: Oliveira vs. Chandler,May 15th 2021
Edson Barboza,-180,Makwan Amirkhani,+155,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Edson Barboza,-140,Dan Ige,+120,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Edson Barboza,-175,Paul Felder,+135,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Edson Barboza,-135,Justin Gaethje,-105,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Edson Barboza,-105,Dan Hooker,-135,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Edson Barboza,-135,Kevin Lee,-105,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Edson Barboza,+180,Khabib Nurmagomedov,-260,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Edson Barboza,-180,Beneil Dariush,+140,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Edson Barboza,-265,Gilbert Melendez,+185,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Edson Barboza,+140,Anthony Pettis,-180,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Edson Barboza,-110,Tony Ferguson,-130,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Edson Barboza,-175,Paul Felder,+135,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Edson Barboza,-140,Michael Johnson,+100,UFC Fight Night 61: Bigfoot vs. Mir,Feb 22nd 2015
Edson Barboza,-115,Bobby Green,-125,UFC Fight Night 57: Edgar vs. Swanson,Nov 22nd 2014
Edson Barboza,-280,Evan Dunham,+200,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Edson Barboza,+100,Donald Cerrone,-140,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Edson Barboza,-315,Danny Castillo,+235,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Edson Barboza,-535,Rafaello Oliveira,+355,UFC 162: Silva vs. Weidman,Jul 6th 2013
Edson Barboza,-325,Lucas Martins,+250,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
Edson Barboza,-310,Jamie Varner,+230,UFC 146: Dos Santos vs. Mir,May 26th 2012
Edson Barboza,-250,Terry Etim,+210,UFC 142: Aldo vs. Mendes,Jan 14th 2012
Edson Barboza,-260,Ross Pearson,+180,UFC 134: Silva vs. Okami,Aug 27th 2011
Edson Barboza,-300,Anthony Njokuani,+220,UFC 128: Shogun vs. Jones,Mar 19th 2011
Renan Barao,+130,Douglas Silva de Andrade,-170,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Renan Barao,+100,Luke Sanders,-140,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Renan Barao,-350,Andre Ewell,+250,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Renan Barao,-160,Brian Kelleher,+120,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Renan Barao,-130,Aljamain Sterling,-110,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Renan Barao,-400,Phillipe Nover,+280,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Renan Barao,-265,Jeremy Stephens,+185,UFC Fight Night 88: Almeida vs. Garbrandt,May 29th 2016
Renan Barao,+165,T.J. Dillashaw,-215,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Renan Barao,-705,Mitch Gagnon,+435,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Renan Barao,-425,T.J. Dillashaw,+305,UFC 173: Barao vs. Dillashaw,May 24th 2014
Renan Barao,-270,Urijah Faber,+190,UFC 169: Barao vs. Faber,Feb 1st 2014
Renan Barao,-475,Eddie Wineland,+325,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Renan Barao,-260,Michael McDonald,+180,UFC on Fuel TV 7: Barao vs. McDonald,Feb 16th 2013
Renan Barao,-170,Urijah Faber,+140,UFC 149: Faber vs. Barao,Jul 21st 2012
Renan Barao,-260,Scott Jorgensen,+200,UFC 143: Condit vs. Diaz,Feb 4th 2012
Renan Barao,-135,Brad Pickett,+105,UFC 138: Leben vs. Munoz,Nov 5th 2011
Renan Barao,-325,Cole Escovedo,+265,UFC 130: Rampage vs. Hamill,May 28th 2011
Maycee Barber,-198,Katlyn Cerminara,+164,UFC 299,Mar 10th 2024
Maycee Barber,-175,Katlyn Chookagian,+130,UFC 299,Mar 10th 2024
Maycee Barber,+120,Amanda Ribas,-163,UFC Fight Night 228,Jun 24th 2023
Maycee Barber,-190,Andrea Lee,+165,UFC Fight Night 222,Mar 25th 2023
Maycee Barber,-155,Jessica Eye,+135,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Maycee Barber,-155,Montana de La Rosa,+135,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
