Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Rony Jason,-165,Steven Siler,+125,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Rony Jason,-155,Jeremy Stephens,+115,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
Keith Jardine,+130,Matt Hamill,-160,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Keith Jardine,+130,Ryan Bader,-160,UFC 110: Nogueira vs. Velasquez,Feb 21st 2010
Keith Jardine,-215,Thiago Silva,+170,UFC 102: Couture vs Nogueira,Aug 29th 2009
Keith Jardine,+210,Quinton Jackson,-270,UFC 96: Jackson vs Jardine,Mar 7th 2009
Keith Jardine,+140,Brandon Vera,-170,UFC 89: Bisping vs Leben,Oct 18th 2008
Keith Jardine,+115,Wanderlei Silva,-155,UFC 84: Ill Will,May 24th 2008
Keith Jardine,+220,Chuck Liddell,-280,UFC 76: Knockout,Sep 22nd 2007
Ryan Janes,+325,Andrew Sanchez,-475,UFC: The Ultimate Fighter 26 Finale,Dec 1st 2017
Ryan Janes,+190,Jack Marshman,-270,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Ryan Janes,+160,Gerald Meerschaert,-210,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Virna Jandiroba,-150,Amanda Lemos,+110,UFC Fight Night,Jul 21st 2024
Virna Jandiroba,+142,Lupita Godinez,-170,UFC,Mar 31st 2024
Virna Jandiroba,+235,Marina Rodriguez,-275,UFC Fight Night 225,May 6th 2023
Virna Jandiroba,-140,Angela Hill,+120,UFC Fight Night 208,May 14th 2022
Virna Jandiroba,-110,Amanda Ribas,-120,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Virna Jandiroba,-125,Kanako Murata,+105,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Virna Jandiroba,+120,Mackenzie Dern,-140,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Virna Jandiroba,-215,Felice Herrig,+170,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Virna Jandiroba,-155,Mallory Martin,+115,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Virna Jandiroba,+125,Carla Esparza,-145,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Konstantin Erokhin,-110,Gabriel Gonzaga,-130,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Julian Erosa,+142,Christian Rodriguez,-170,UFC Fight Night,Jul 14th 2024
Julian Erosa,+145,Ricardo Ramos,-175,UFC,Mar 24th 2024
Julian Erosa,-325,Fernando Padilla,+275,UFC Fight Night 224,Apr 29th 2023
Julian Erosa,-150,Alex Caceres,+130,UFC Fight Night 217,Dec 17th 2022
Julian Erosa,+165,Hakeem Dawodu,-190,UFC 279,Sep 10th 2022
Julian Erosa,-235,Steven Peterson,+200,UFC Vegas 47,Feb 6th 2022
Julian Erosa,+140,Charles Jourdain,-170,UFC Fight Night 191,Sep 4th 2021
Julian Erosa,-130,Seungwoo Choi,+110,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Julian Erosa,+130,Nate Landwehr,-150,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Julian Erosa,+310,Sean Woodson,-375,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Julian Erosa,+280,Julio Arce,-400,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Julian Erosa,+145,Grant Dawson,-185,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Julian Erosa,-120,Devonte Smith,-120,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Julian Erosa,-270,Teruto Ishihara,+190,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Steve Erceg,-205,Kai Kara-France,+172,UFC,Aug 18th 2024
Steve Erceg,+205,Alexandre Pantoja,-250,UFC,May 5th 2024
Andy Enz,-125,Thiago Santos,-115,UFC 183: Silva vs. Diaz,Jan 31st 2015
Andy Enz,-180,Marcelo Guimaraes,+140,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
Loopy Godinez,-148,Mackenzie Dern,+124,UFC,Aug 3rd 2024
Loopy Godinez,-150,Tabatha Ricci,+110,UFC,Nov 12th 2023
Loopy Godinez,-200,Emily Ducote,+170,UFC Fight Night 226,May 20th 2023
Ian Entwistle,-120,Alejandro Perez,-120,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Ian Entwistle,+235,Anthony Birchak,-315,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Ian Entwistle,-165,Daniel Hooker,+125,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Ricky Glenn,+190,Kenan Song,-230,UFC,Aug 17th 2024
Ricky Glenn,+240,Drew Dober,-350,UFC Fight Night,Oct 7th 2023
Mark Godbeer,+180,Dmitriy Sosnovskiy,-260,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Mark Godbeer,+235,Walt Harris,-315,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Mark Godbeer,-150,Daniel Spitz,+110,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Mark Godbeer,+115,Justin Ledet,-155,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Jessamyn Duke,-125,Elizabeth Phillips,-115,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Jessamyn Duke,-140,Leslie Smith,+100,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Jessamyn Duke,-135,Bethe Correia,-105,UFC 172: Jones vs. Teixeira,Apr 26th 2014
Jessamyn Duke,-215,Peggy Morgan,+165,UFC: The Ultimate Fighter 18 Finale,Nov 30th 2013
Alexis Dufresne,-185,Marion Reneau,+145,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Alexis Dufresne,-190,Sarah Moras,+150,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Todd Duffee,-170,Jeff Hughes,+130,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Todd Duffee,-175,Frank Mir,+135,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Todd Duffee,-280,Anthony Hamilton,+200,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Todd Duffee,-280,Philip de Fries,+200,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Todd Duffee,-675,Mike Russow,+425,UFC 114: Jackson vs. Evans,May 29th 2010
Todd Duffee,-130,Tim Hague,+100,UFC 102: Couture vs Nogueira,Aug 29th 2009
Milana Dudieva,+165,Marion Reneau,-215,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Milana Dudieva,+225,Julianna Pena,-305,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Milana Dudieva,-175,Elizabeth Phillips,+135,UFC Fight Night 48: Bisping vs. Le,Aug 23rd 2014
Viktoriia Dudakova,-275,Jinh Yu Frey,+200,UFC 294,Oct 21st 2023
Emily Ducote,-298,Vanessa Demopoulos,+240,UFC,May 18th 2024
Emily Ducote,-400,Ashley Yoder,+275,UFC Fight Night,Oct 14th 2023
Emily Ducote,+170,Loopy Godinez,-200,UFC Fight Night 226,May 20th 2023
Emily Ducote,-115,Polyana Viana,-105,UFC Fight Night 224,Apr 29th 2023
Emily Ducote,-120,Angela Hill,+100,UFC Fight Night 214,Dec 3rd 2022
Emily Ducote,-135,Jessica Penne,+115,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Sabah Homasi,+235,Abdul Razak Alhassan,-315,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Sabah Homasi,+185,Razak Al-Hassan,-265,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Sabah Homasi,+260,Tim Means,-380,UFC 202: Diaz vs. McGregor 2,Aug 20th 2016
Barb Honchak,-170,Roxanne Modafferi,+130,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Barb Honchak,-190,Lauren Murphy,+150,UFC: The Ultimate Fighter 26 Finale,Dec 1st 2017
Mike Jackson,+300,Pete Rodriguez,-400,UFC Fight Night 212,Oct 15th 2022
Mike Jackson,+525,Dean Barry,-700,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Mike Jackson,-280,Cm Punk,+200,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Mike Jackson,+325,Mickey Gall,-475,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Mike Jackson,,Dean Barry,,UFC Fight Night 207,Mar 26th 2022
Mark Hominick,-300,Pablo Garza,+220,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Mark Hominick,-350,Eddie Yagin,+250,UFC 145: Jones vs. Evans,Apr 21st 2012
Mark Hominick,-280,Chan Sung Jung,+200,UFC 140: Jones vs. Machida,Dec 10th 2011
Mark Hominick,+330,Jose Aldo,-450,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Mark Hominick,-255,George Roop,+195,UFC Fight Night 23: Fight For The Troops II,Jan 22nd 2011
Montel Jackson,-150,Damon Blackshear,+120,UFC Fight Night,Jul 14th 2024
Montel Jackson,+165,Farid Basharat,-200,UFC,Jun 22nd 2024
Montel Jackson,-500,Rani Yahya,+385,UFC Fight Night 223,Apr 22nd 2023
Montel Jackson,-150,Julio Arce,+130,UFC 281,Nov 12th 2022
Montel Jackson,-600,Jp Buys.,+400,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Montel Jackson,-500,Jesse Strader,+385,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Montel Jackson,-160,Brett Johns,+140,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Montel Jackson,-700,Felipe Colares,+500,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Montel Jackson,+250,Andre Soukhamthath,-350,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Montel Jackson,-145,Brian Kelleher,+125,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Dustin Jacoby,-225,Dominick Reyes,+175,UFC,Jun 9th 2024
Dustin Jacoby,-110,Alonzo Menifield,-110,UFC,Dec 17th 2023
Dustin Jacoby,+100,Kennedy Nzechukwu,-125,UFC,Aug 6th 2023
Dustin Jacoby,-200,Azamat Murzakanov,+170,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Dustin Jacoby,-145,Azamat Murzakanov,+115,UFC Fight Night 222,Mar 25th 2023
Dustin Jacoby,-185,Khalil Rountree Jr.,+160,UFC Fight Night 213,Oct 29th 2022
Dustin Jacoby,-110,Da Un Jung,-110,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Dustin Jacoby,-160,Michar Oleksiejczuk,+140,UFC Fight Night 204,Mar 5th 2022
Dustin Jacoby,-250,John Allan,+210,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Dustin Jacoby,-175,Darren Stewart,+150,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Dustin Jacoby,-210,Maxim Grishin,+180,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Dustin Jacoby,-170,Justin Ledet,+145,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Dustin Jacoby,+120,Ion Cutelaba,-140,UFC on ESPN 23: Reyes vs. Prochazka,May 1st 2021
Dustin Jacoby,+160,Chris Camozzi,-210,UFC on FOX 2,Jan 28th 2012
Dustin Jacoby,-140,Clifford Starks,+110,UFC 137: Penn vs. Diaz,Oct 29th 2011
Dustin Jacoby,,Kennedy Nzechukwu,,UFC Fight Night 225,Jul 15th 2023
Dustin Jacoby,,Askar Mozharov,,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Damon Jackson,+190,Chepe Mariscal,-245,UFC,Aug 11th 2024
Damon Jackson,+190,Jose Mariscal,-230,UFC,Aug 11th 2024
Damon Jackson,+140,Alexander Hernandez,-188,UFC,Apr 6th 2024
Damon Jackson,+140,Billy Quarantillo,-175,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
Damon Jackson,-160,Dan Ige,+140,UFC Fight Night 218,Jan 14th 2023
Damon Jackson,+190,Pat Sabatini,-225,UFC Fight Night 211,Sep 17th 2022
Damon Jackson,-400,Darrick Minner,+310,UFC Fight Night 211,Jun 4th 2022
Damon Jackson,-200,Daniel Argueta.,+170,UFC Fight Night 211,Jun 4th 2022
Damon Jackson,-145,Kamuela Kirk.,+125,UFC,Mar 12th 2022
Damon Jackson,+155,Charles Rosa,-180,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Damon Jackson,+145,Ilia Topuria,-170,UFC on ESPN 19: Hermansson vs. Vettori,Dec 5th 2020
Damon Jackson,+235,Mirsad Bektic,-275,UFC on ESPN+ 36: Covington vs. Woodley,Sep 19th 2020
Damon Jackson,+200,Levan Makashvili,-280,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
Damon Jackson,+170,Rony Jason,-230,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Damon Jackson,+100,Yancy Medeiros,-120,UFC 177: Dillashaw vs. Soto,Aug 30th 2014
Damon Jackson,,Dan Ige,,UFC Fight Night 217,Dec 17th 2022
Oliver Enkamp,+170,Danny Roberts,-230,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Oliver Enkamp,+220,Nordine Taleb,-300,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Jamall Emmers,-185,Nate Landwehr,+154,UFC,Mar 31st 2024
Jamall Emmers,-350,Dennis Buzukja,+240,UFC 295: Jones vs. Miocic,Nov 11th 2023
Jamall Emmers,-188,Jack Jenkins,+140,UFC Fight Night 228,Jun 24th 2023
Jamall Emmers,+200,Khusein Askhabov,-235,UFC Fight Night 219,Feb 18th 2023
Jamall Emmers,-145,Pat Sabatini,+125,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Jamall Emmers,-265,Vincent Cachero,+185,UFC on ESPN+ 31: Brunson vs. Shahbazyan,Aug 1st 2020
Jamall Emmers,-165,Giga Chikadze,+135,UFC 248: Adesanya vs. Romero,Mar 7th 2020
Rob Emerson,+110,Nik Lentz,-140,UFC Fight Night 21: Florian vs. Gomi,Mar 31st 2010
Rob Emerson,-130,Phillipe Nover,+100,UFC 109: Relentless,Feb 6th 2010
Rob Emerson,-115,Rafael Dos Anjos,-115,UFC 103: Franklin vs Belfort,Sep 19th 2009
Rob Emerson,+158,Kurt Pellegrino,-190,UFC Fight Night 17: Lauzon vs Stephens,Feb 7th 2009
Rob Emerson,+210,Manny Gamburyan,-270,UFC 87: Seek And Destroy,Aug 9th 2008
Rob Emerson,+210,Keita Nakamura,-250,UFC 81: Breaking Point,Feb 2nd 2008
Josh Emmett,+105,Bryce Mitchell,-138,UFC,Dec 17th 2023
Josh Emmett,+150,Giga Chikadze,-185,UFC,Dec 16th 2023
Josh Emmett,+170,Ilia Topuria,-200,UFC Fight Night 228,Jun 24th 2023
Josh Emmett,+140,Yair Rodriguez,-160,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Josh Emmett,+145,Calvin Kattar,-170,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Josh Emmett,-200,Dan Ige,+170,UFC 269,Dec 11th 2021
Josh Emmett,+115,Shane Burgos,-155,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Josh Emmett,+145,Mirsad Bektic,-185,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Josh Emmett,-140,Michael Johnson,+100,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Josh Emmett,-110,Jeremy Stephens,-130,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Josh Emmett,+160,Ricardo Lamas,-210,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Josh Emmett,-270,Felipe Arantes,+190,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
Josh Emmett,-155,Desmond Green,+115,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Josh Emmett,-230,Scott Holtzman,+170,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Ramazan Emeev,-150,Jack Della Maddalena,+130,UFC 275: Teixeira vs. Prochazka,Jun 12th 2022
Ramazan Emeev,-300,Danny Roberts,+250,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Ramazan Emeev,-210,David Zawada,+180,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
Ramazan Emeev,-245,Niklas Stolze,+175,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Ramazan Emeev,-135,Anthony Rocco Martin,-105,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Ramazan Emeev,-475,Stefan Sekulic,+325,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Ramazan Emeev,-210,Alberto Mina,+160,UFC 224: Nunes vs. Pennington,May 12th 2018
Micheal Gillmore,+240,Jonny Parsons,-300,UFC Fight Night 203,Feb 26th 2022
Micheal Gillmore,+330,Ramiz Brahimaj,-400,UFC Fight Night 203,Feb 26th 2022
Gregor Gillespie,-130,Kevin Lee,-110,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Gregor Gillespie,-230,Yancy Medeiros,+170,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
Gregor Gillespie,-230,Vinc Pichel,+170,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Gregor Gillespie,-405,Jordan Rinaldi,+285,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Gregor Gillespie,-565,Jason Gonzalez,+375,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Gregor Gillespie,-170,Andrew Holbrook,+130,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Gregor Gillespie,-150,Glaico Franca,+110,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Robert Drysdale,-855,Keith Berish,+485,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Dricus Du Plessis,+144,Israel Adesanya,-186,UFC,Aug 18th 2024
Dricus Du Plessis,+130,Sean Strickland,-163,UFC 297,Jan 21st 2024
Dricus Du Plessis,+275,Robert Whittaker,-385,UFC,Jul 9th 2023
Dricus Du Plessis,+186,Robert Whittaker,-245,UFC 289,Jun 10th 2023
Dricus Du Plessis,-150,Derek Brunson,+130,UFC 285,Mar 4th 2023
Dricus Du Plessis,-135,Darren Till,+115,UFC 282,Dec 10th 2022
Dricus Du Plessis,+110,Brad Tavares,-130,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Dricus Du Plessis,+110,Trevin Giles,-130,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Dricus Du Plessis,-195,Markus Perez,+155,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Tomasz Drwal,-150,David Branch,+130,UFC Fight Night 22: Marquardt vs. Palhares,Sep 15th 2010
Tomasz Drwal,+210,Rousimar Palhares,-270,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Tomasz Drwal,+100,Drew McFedries,-130,UFC 103: Franklin vs Belfort,Sep 19th 2009
Tomasz Drwal,-105,Mike Ciesnolevicz,-125,UFC: The Ultimate Fighter 9 Finale,Jun 20th 2009
Tomasz Drwal,-270,Ivan Serati,+210,UFC 93: Franklin vs Henderson,Jan 17th 2009
Tomasz Drwal,+275,Thiago Silva,-335,UFC 75: Champion vs Champion,Sep 8th 2007
Mark Holst,+165,Paul Sass,-190,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
Scott Holtzman,-205,Clay Guida,+175,UFC Fight Night 214,Dec 3rd 2022
Scott Holtzman,+140,Beneil Dariush,-160,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Scott Holtzman,-105,Jim Miller,-125,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Scott Holtzman,-285,Dong Hyun Ma,+205,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Scott Holtzman,-175,Nik Lentz,+135,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Scott Holtzman,+175,Alan Patrick,-245,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Scott Holtzman,-105,Darrell Horcher,-135,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
Scott Holtzman,-280,Michael McBride,+200,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Scott Holtzman,+170,Josh Emmett,-230,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Scott Holtzman,-280,Cody Pfister,+200,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Scott Holtzman,-175,Drew Dober,+135,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Scott Holtzman,-555,Anthony Christodoulou,+365,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Scott Holtzman,+165,Mateusz Gamrot,-190,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Joseph Holmes,+166,Claudio Ribiero,-191,UFC Fight Night 225,May 6th 2023
Joseph Holmes,+195,Jun Yong Park,-230,UFC Fight Night 213,Oct 29th 2022
Joseph Holmes,-220,Alen Amedovski,+185,UFC Fight Night 2010,May 21st 2022
Joseph Holmes,-175,Jamie Pickett,+150,UFC Fight Night 201,Jan 15th 2022
Paddy Holohan,-110,Louis Smolka,-130,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Paddy Holohan,-165,Vaughan Lee,+125,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Holly Holm,+250,Kayla Harrison,-310,UFC 300,Apr 14th 2024
Holly Holm,-188,Mayra Bueno Silva,+140,UFC Fight Night 225,Jul 15th 2023
Holly Holm,-200,Yana Santos,+150,UFC Fight Night 222,Mar 25th 2023
Holly Holm,-210,Ketlen Vieira,+180,UFC Fight Night 2010,May 21st 2022
Holly Holm,-225,Norma Dumont,+185,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Holly Holm,-110,Irene Aldana,-110,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Holly Holm,+275,Amanda Nunes,-325,UFC 239: Jones vs. Santos,Jul 6th 2019
Holly Holm,-175,Megan Anderson,+135,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Holly Holm,-350,Bethe Correia,+250,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Holly Holm,-130,Germaine de Randamie,+100,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Holly Holm,-350,Valentina Shevchenko,+250,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Holly Holm,-400,Miesha Tate,+310,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Holly Holm,+825,Ronda Rousey,-1250,UFC 193: Rousey vs. Holm,Nov 14th 2015
Holly Holm,-270,Marion Reneau,+190,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Holly Holm,-505,Raquel Pennington,+335,UFC 184: Rousey vs. Zingano,Feb 28th 2015
Holly Holm,-290,Raquel Pennington,+230,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Holly Holm,+280,Cristiane Justino,-400,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Holly Holm,,Mayra Bueno Silva,,UFC Fight Night 226,May 20th 2023
Kurt Holobaugh,+120,Kaynan Kruschewsky,-163,UFC Fight Night,Jul 21st 2024
Kurt Holobaugh,-115,Trey Ogden,-105,UFC,Mar 24th 2024
Kurt Holobaugh,+150,Austin Hubbard,-175,UFC,Aug 20th 2023
Kurt Holobaugh,+125,Thiago Moises,-150,UFC 237: Namajunas vs. Andrade,May 11th 2019
Kurt Holobaugh,+220,Shane Burgos,-300,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Kurt Holobaugh,-215,Raoni Barcelos,+165,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
Kurt Holobaugh,-140,Steven Siler,+100,UFC 159: Jones vs. Sonnen,Apr 27th 2013
Yves Jabouin,+135,Felipe Arantes,-175,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Yves Jabouin,+335,Thomas Almeida,-505,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Yves Jabouin,+150,Mike Easton,-190,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Yves Jabouin,+225,Eddie Wineland,-305,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Yves Jabouin,-350,Dustin Pague,+250,UFC 161: Evans vs. Henderson,Jun 15th 2013
Yves Jabouin,+180,Brad Pickett,-260,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Yves Jabouin,-260,Jeff Hougland,+200,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Yves Jabouin,-210,Walel Watson,+160,UFC 140: Jones vs. Machida,Dec 10th 2011
Yves Jabouin,+110,Ian Loveland,-140,UFC 134: Silva vs. Okami,Aug 27th 2011
Yves Jabouin,+150,Pablo Garza,-180,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Quinton Jackson,-315,Fabio Maldonado,+235,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Quinton Jackson,+180,Glover Teixeira,-260,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Quinton Jackson,-250,Ryan Bader,+190,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Quinton Jackson,+280,Jon Jones,-340,UFC 135: Jones vs. Rampage,Sep 24th 2011
Quinton Jackson,-260,Matt Hamill,+200,UFC 130: Rampage vs. Hamill,May 28th 2011
Quinton Jackson,+200,Lyoto Machida,-260,UFC 123: Rampage vs. Machida,Nov 20th 2010
Quinton Jackson,-150,Rashad Evans,+120,UFC 114: Jackson vs. Evans,May 29th 2010
Quinton Jackson,-270,Keith Jardine,+210,UFC 96: Jackson vs Jardine,Mar 7th 2009
Quinton Jackson,-105,Wanderlei Silva,-125,UFC 92: The Ultimate 2008,Dec 27th 2008
Quinton Jackson,-270,Forrest Griffin,+210,UFC 86: Jackson vs Griffin,Jul 5th 2008
Lisa Ellis,+180,Bec Rawlings,-260,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Lisa Ellis,+260,Felice Herrig,-380,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Cameron Else,+190,Qileng Aori,-225,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Cameron Else,+140,Aori Qileng,-160,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Cameron Else,+235,Kyler Phillips,-275,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Cameron Else,,Qileng Aori,,UFC Fight Night 207,Mar 26th 2022
Anna Elmose,-165,Amanda Cooper,+125,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Anna Elmose,+260,Germaine de Randamie,-380,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Oban Elliott,-110,Preston Parsons,-120,UFC,Jul 27th 2024
Oban Elliott,-175,Val Woodburn,+145,UFC 298,Feb 18th 2024
Joe Ellenberger,-290,Bryan Barberena,+210,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Joe Ellenberger,-210,James Moontasri,+160,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
Tim Elliott,-180,Su Mudaerji,+150,UFC,Dec 10th 2023
Tim Elliott,+400,Muhammad Mokaev,-649,UFC 294,Oct 21st 2023
Tim Elliott,+135,Matheus Nicolau,-155,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
