Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Caol Uno,+175,Spencer Fisher,-225,UFC 99: The Comeback,Jun 13th 2009
Joe Veres,+160,Corey Hill,-195,UFC Fight Night 12: Swick vs Burkman,Jan 23rd 2008
Hugo Viana,-505,Guido Cannetti,+335,UFC 190: Rousey vs. Correia,Aug 1st 2015
Hugo Viana,+150,Aljamain Sterling,-190,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Hugo Viana,-280,Ramiro Hernandez,+200,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Hugo Viana,+215,T.J. Dillashaw,-295,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
Hugo Viana,-125,Reuben Duran,-105,UFC: The Ultimate Fighter 16 Finale,Dec 15th 2012
Marvin Vettori,-200,Jared Cannonier,+154,UFC Fight Night 227,Jun 17th 2023
Marvin Vettori,-275,Roman Dolidze,+235,UFC 286,Mar 18th 2023
Marvin Vettori,+188,Robert Whittaker,-225,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Marvin Vettori,+165,Robert Whittaker,-222,UFC 275,Jun 11th 2022
Marvin Vettori,+130,Paulo Costa,-150,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Marvin Vettori,+200,Israel Adesanya,-235,UFC 263: Adesanya vs. Vettori 2,Jun 12th 2021
Marvin Vettori,-230,Kevin Holland,+188,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Marvin Vettori,-160,Jack Hermansson,+140,UFC on ESPN 19: Hermansson vs. Vettori,Dec 5th 2020
Marvin Vettori,-200,Karl Roberson,+170,UFC on ESPN 10: Eye vs. Calvillo,Jun 13th 2020
Marvin Vettori,-150,Karl Roberson,+130,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Marvin Vettori,-270,Andrew Sanchez,+190,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Marvin Vettori,-170,Cezar Ferreira,+130,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Marvin Vettori,+180,Israel Adesanya,-260,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Marvin Vettori,-265,Omari Akhmedov,+185,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Marvin Vettori,-210,Vitor Miranda,+160,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Marvin Vettori,+115,Antonio Carlos Junior,-155,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Carlos Vera,+500,Rinya Nakamura,-700,UFC 298,Feb 18th 2024
Nikolay Veretennikov,+230,Danny Barlow,-285,UFC,Aug 11th 2024
Ryan Thomas,+165,Matt Brown,-205,UFC 91: Couture vs Lesnar,Nov 15th 2008
Ryan Thomas,+230,Ben Saunders,-290,UFC 87: Seek And Destroy,Aug 9th 2008
Din Thomas,-195,Josh Neer,+160,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
Din Thomas,+155,Kenny Florian,-175,UFC Fight Night 11: Thomas vs Florian,Sep 19th 2007
Paulo Thiago,+110,Sean Spencer,-150,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Paulo Thiago,-210,Gasan Umalatov,+160,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Paulo Thiago,+170,Brandon Thatch,-230,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
Paulo Thiago,-210,Michel Prazeres,+160,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Paulo Thiago,+170,Dong Hyun Kim,-215,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Paulo Thiago,-390,Siyar Bahadurzada,+270,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Paulo Thiago,-400,David Mitchell,+310,UFC 134: Silva vs. Okami,Aug 27th 2011
Paulo Thiago,-190,Diego Sanchez,+150,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Paulo Thiago,-475,Martin Kampmann,+325,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Paulo Thiago,+160,Mike Swick,-195,UFC 109: Relentless,Feb 6th 2010
Paulo Thiago,-260,Jacob Volkmann,+200,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Paulo Thiago,+175,Jon Fitch,-245,UFC 100,Jul 11th 2009
Brandon Thatch,-380,Niko Price,+260,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Brandon Thatch,-380,Siyar Bahadurzada,+260,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Brandon Thatch,-160,Gunnar Nelson,+120,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Brandon Thatch,-130,Benson Henderson,-110,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Brandon Thatch,-230,Paulo Thiago,+170,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
Brandon Thatch,-265,Justin Edwards,+185,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Elias Theodorou,-120,Derek Brunson,-120,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Elias Theodorou,+125,Eryk Anders,-165,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Elias Theodorou,-350,Trevor Smith,+250,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Elias Theodorou,-210,Daniel Kelly,+160,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Elias Theodorou,-150,Cezar Ferreira,+110,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Elias Theodorou,-265,Sam Alvey,+185,UFC Fight Night 89: MacDonald vs. Thompson,Jun 18th 2016
Elias Theodorou,-270,Thiago Santos,+190,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Elias Theodorou,-315,Roger Narvaez,+235,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
Elias Theodorou,-290,Bruno Santos,+210,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Elias Theodorou,-270,Sheldon Westcott,+190,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Elias Theodorou,-175,Brad Tavares,+135,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Carlos Ulberg,-500,Anthony Smith,+360,UFC,Jun 29th 2024
Carlos Ulberg,-225,Alonzo Menifield,+185,UFC,May 12th 2024
Carlos Ulberg,-275,Da Woon Jung,+200,UFC 293,Sep 10th 2023
Carlos Ulberg,-295,Da Un Jung,+225,UFC 293,Sep 10th 2023
Carlos Ulberg,-285,Ihor Potieria,+245,UFC Fight Night: Smith vs Walker,May 13th 2023
Carlos Ulberg,-200,Nicolae Negumereanu,+170,UFC 281,Nov 12th 2022
Carlos Ulberg,-140,Tafon Nchuwki,+120,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Carlos Ulberg,-145,Fabio Cherant,+125,UFC 271,Feb 12th 2022
Carlos Ulberg,-172,Kennedy Nzechukwu,+144,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Tagir Ulanbekov,-125,Cody Durden,+105,UFC,Dec 17th 2023
Tagir Ulanbekov,-180,Nate Maness,+155,UFC Fight Night 214ting Championship,Nov 5th 2022
Tagir Ulanbekov,-275,Timothy Elliott,+235,UFC Fight Night 204,Mar 5th 2022
Tagir Ulanbekov,-300,Allan Nascimento,+250,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Tagir Ulanbekov,-455,Bruno Silva,+355,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Tagir Ulanbekov,,Tyson Nam,,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Gasan Umalatov,-135,Viscardi Andrade,-105,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Gasan Umalatov,-110,Cathal Pendred,-130,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Gasan Umalatov,+160,Paulo Thiago,-210,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Marlon Vera,-105,Deiveson Figueiredo,-115,UFC,Aug 3rd 2024
Marlon Vera,+164,Sean O'Malley,-198,UFC 299,Mar 10th 2024
Marlon Vera,-185,Pedro Munhoz,+154,UFC,Aug 20th 2023
Marlon Vera,+143,Cory Sandhagen,-163,UFC Fight Night 222,Mar 25th 2023
Marlon Vera,-155,Dominick Cruz,+135,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Marlon Vera,+150,Rob Font,-175,UFC Fight Night: Font vs. Vera,Apr 30th 2022
Marlon Vera,-200,Frankie Edgar,+170,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Marlon Vera,-325,Davey Grant,+275,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Marlon Vera,+105,Jose Aldo,-125,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Marlon Vera,-220,Sean O'Malley,+185,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Marlon Vera,+150,Song Yadong,-175,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Marlon Vera,-195,Andre Ewell,+155,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Marlon Vera,-325,Nohelin Hernandez,+250,UFC 239: Jones vs. Santos,Jul 6th 2019
Marlon Vera,-245,Frankie Saenz,+175,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Marlon Vera,-260,Guido Cannetti,+180,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
Marlon Vera,-230,Wuliji Buren,+170,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Marlon Vera,-160,Douglas Silva de Andrade,+120,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Marlon Vera,+235,John Lineker,-315,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Marlon Vera,+150,Brian Kelleher,-190,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Marlon Vera,+145,Brad Pickett,-185,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Marlon Vera,-125,Ning Guangyou,-115,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Marlon Vera,+175,Davey Grant,-245,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Marlon Vera,-120,Roman Salazar,-120,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Brandon Vera,-110,Ben Rothwell,-130,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Brandon Vera,+200,Mauricio Rua,-280,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Brandon Vera,-485,Eliot Marshall,+350,UFC 137: Penn vs. Diaz,Oct 29th 2011
Brandon Vera,+125,Thiago Silva,-155,UFC 125: Resolution,Jan 1st 2011
Brandon Vera,+200,Jon Jones,-260,UFC on Versus 1: Vera vs. Jones,Mar 21st 2010
Brandon Vera,+135,Randy Couture,-165,UFC 105: Couture vs Vera,Nov 14th 2009
Brandon Vera,-140,Krzysztof Soszynski,+110,UFC 102: Couture vs Nogueira,Aug 29th 2009
Brandon Vera,-350,Michael Patt,+250,UFC 96: Jackson vs Jardine,Mar 7th 2009
Brandon Vera,-170,Keith Jardine,+140,UFC 89: Bisping vs Leben,Oct 18th 2008
Brandon Vera,-625,Reese Andy,+430,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
Brandon Vera,-120,Fabricio Werdum,-110,UFC 85: Bedlam,Jun 7th 2008
Brandon Vera,-200,Tim Sylvia,+170,UFC 77: Hostile Territory,Oct 20th 2007
Luigi Vendramini,+154,Paddy Pimblett,-184,UFC Fight Night 191,Sep 4th 2021
Luigi Vendramini,-120,Fares Ziam,+100,UFC 263: Adesanya vs. Vettori 2,Jun 12th 2021
Bojan Velickovic,+135,Jake Matthews,-175,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Bojan Velickovic,+110,Darren Till,-150,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Bojan Velickovic,-135,Nico Musoke,-105,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Bojan Velickovic,-210,Sultan Aliev,+160,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Bojan Velickovic,+135,Michael Graves,-175,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Bojan Velickovic,-170,Alessio Di Chirico,+130,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Karlos Vemola,-185,Caio Magalhaes,+145,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Karlos Vemola,+140,Francis Carmont,-170,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Karlos Vemola,-115,Mike Massenzio,-115,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Karlos Vemola,-225,Ronny Markes,+175,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Karlos Vemola,-120,Seth Petruzelli,-110,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Motonobu Tezuka,+140,Vaughan Lee,-180,UFC on Fuel TV 7: Barao vs. McDonald,Feb 16th 2013
Daniel Teymur,+125,Chase Hooper,-155,UFC 245: Usman vs. Covington,Dec 14th 2019
Daniel Teymur,+155,Sung Bin Jo,-195,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Daniel Teymur,-130,Chris Fishgold,+110,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Daniel Teymur,+170,Julio Arce,-230,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
David Teymur,+105,Charles Oliveira,-145,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
David Teymur,-265,Nik Lentz,+185,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
David Teymur,-170,Drakkar Klose,+130,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
David Teymur,+170,Lando Vannata,-230,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
David Teymur,-105,Jason Novelli,-135,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Cain Velasquez,-170,Francis Ngannou,+130,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Cain Velasquez,-300,Travis Browne,+220,UFC 200: Tate vs. Nunes,Jul 9th 2016
Cain Velasquez,-425,Fabricio Werdum,+355,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Cain Velasquez,-180,Junior Dos Santos,+150,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Cain Velasquez,-600,Antonio Silva,+400,UFC 160: Velasquez vs. Silva II,May 25th 2013
Cain Velasquez,+115,Junior Dos Santos,-135,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Cain Velasquez,-350,Antonio Silva,+250,UFC 146: Dos Santos vs. Mir,May 26th 2012
Cain Velasquez,-135,Junior Dos Santos,+105,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
Cain Velasquez,+150,Brock Lesnar,-190,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Cain Velasquez,+120,Antonio Rodrigo Nogueira,-150,UFC 110: Nogueira vs. Velasquez,Feb 21st 2010
Cain Velasquez,-260,Ben Rothwell,+200,UFC 104: Machida vs Rua,Oct 24th 2009
Cain Velasquez,+125,Cheick Kongo,-155,UFC 99: The Comeback,Jun 13th 2009
Cain Velasquez,-580,Denis Stojnic,+415,UFC Fight Night 17: Lauzon vs Stephens,Feb 7th 2009
Cain Velasquez,+100,Jake O Brien,-140,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
Joe Vedepo,+210,Rob Kimmons,-270,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
Joe Vedepo,+110,Alessio Sakara,-140,UFC Fight Night 15: Diaz vs Neer,Sep 17th 2008
Javier Vazquez,+155,Joe Stevenson,-185,UFC On Versus 4,Jun 26th 2011
Matt Veach,-260,Paul Kelly,+200,UFC 112: Invincible,Apr 10th 2010
Matt Veach,+415,Frankie Edgar,-580,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Guilherme Vasconcelos,-170,Luke Zachrich,+130,UFC 175: Weidman vs. Machida,Jul 5th 2014
John Teixeira,+120,Hugo Viana,-160,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
Glover Teixeira,+130,Jamahal Hill,-150,UFC 283,Jan 21st 2023
Glover Teixeira,+108,Jiri Prochazka,-130,UFC 275: Teixeira vs. Prochazka,Jun 12th 2022
Glover Teixeira,+165,Jan Blachowicz,-190,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Glover Teixeira,+185,Thiago Santos,-220,UFC on ESPN+ 40: Santos vs. Teixeira,Nov 7th 2020
Glover Teixeira,-130,Nikita Krylov,-110,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Glover Teixeira,-105,Ion Cutelaba,-135,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Glover Teixeira,-105,Karl Roberson,-115,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
Glover Teixeira,-300,Corey Anderson,+220,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Glover Teixeira,-155,Misha Cirkunov,+115,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Glover Teixeira,+135,Alexander Gustafsson,-175,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Glover Teixeira,-210,Jared Cannonier,+160,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Glover Teixeira,+205,Anthony Johnson,-240,UFC 202: Diaz vs. McGregor 2,Aug 20th 2016
Glover Teixeira,-190,Rashad Evans,+150,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
Glover Teixeira,-315,Patrick Cummins,+235,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Glover Teixeira,-140,Ovince St. Preux,+100,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Glover Teixeira,-285,Phil Davis,+205,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Glover Teixeira,+425,Jon Jones,-600,UFC 172: Jones vs. Teixeira,Apr 26th 2014
Glover Teixeira,+135,Anthony Smith,-165,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Glover Teixeira,-285,Ryan Bader,+205,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Glover Teixeira,-315,James Te Huna,+235,UFC 160: Velasquez vs. Silva II,May 25th 2013
Glover Teixeira,-260,Quinton Jackson,+180,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Glover Teixeira,-560,Fabio Maldonado,+370,UFC 153: Silva vs. Bonnar,Oct 13th 2012
Glover Teixeira,-215,Kyle Kingsbury,+170,UFC 146: Dos Santos vs. Mir,May 26th 2012
James Te Huna,-230,Steve Bosse,+170,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
James Te Huna,-190,Nate Marquardt,+150,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
James Te Huna,+120,Mauricio Rua,-160,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
James Te Huna,+235,Glover Teixeira,-315,UFC 160: Velasquez vs. Silva II,May 25th 2013
James Te Huna,-165,Ryan Jimmo,+125,UFC on Fuel TV 7: Barao vs. McDonald,Feb 16th 2013
James Te Huna,-350,Joey Beltran,+260,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
James Te Huna,-310,Aaron Rosa,+255,UFC on FX 2: Alves vs. Kampmann,Mar 2nd 2012
James Te Huna,-125,Ricardo Romero,-105,UFC 135: Jones vs. Rampage,Sep 24th 2011
James Te Huna,+250,Alexander Gustafsson,-325,UFC 127: Penn vs. Fitch,Feb 26th 2011
Danielle Taylor,+175,Weili Zhang,-245,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Danielle Taylor,-125,J.J. Aldrich,-115,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Danielle Taylor,+170,Jessica Penne,-230,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Danielle Taylor,+115,Seo Hee Ham,-155,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Danielle Taylor,+200,Maryna Moroz,-280,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Kazula Vargas,+150,Brok Weaver,-190,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Jamie Varner,-350,Drew Dober,+250,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Jamie Varner,-180,James Krause,+140,UFC 173: Barao vs. Dillashaw,May 24th 2014
Jamie Varner,-190,Abel Trujillo,+150,UFC 169: Barao vs. Faber,Feb 1st 2014
Jamie Varner,-125,Gleison Tibau,-115,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Jamie Varner,+115,Melvin Guillard,-155,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Jamie Varner,+110,Joe Lauzon,-150,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Jamie Varner,+230,Edson Barboza,-310,UFC 146: Dos Santos vs. Mir,May 26th 2012
Lando Vannata,-250,Mike Breeden,+200,UFC Fight Night 226,Aug 12th 2023
Lando Vannata,+150,Daniel Zellhuber,-175,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Lando Vannata,+100,Charles Jourdain,-120,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Lando Vannata,+115,Mike Grundy,-135,UFC 262: Oliveira vs. Chandler,May 15th 2021
Lando Vannata,-175,Bobby Green,+150,UFC on ESPN+ 31: Brunson vs. Shahbazyan,Aug 1st 2020
Lando Vannata,-105,Marc Diakiese,-135,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Lando Vannata,-275,Marcos Rosa,+195,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Lando Vannata,-285,Matt Frevola,+205,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Lando Vannata,-245,Drakkar Klose,+175,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Lando Vannata,-260,Bobby Green,+180,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Lando Vannata,-230,David Teymur,+170,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Lando Vannata,-130,John Makdessi,-110,UFC 206: Holloway vs. Pettis,Dec 10th 2016
Lando Vannata,+140,Yancy Medeiros,-170,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Lando Vannata,,Mike Breeden,,UFC Fight Night 225,Jul 15th 2023
Jared Vanderaa,-150,Waldo Cortes-Acosta,+130,UFC Fight Night 213,Oct 29th 2022
Jared Vanderaa,-200,Chase Sherman,+170,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Jared Vanderaa,+115,Aleksei Oleinik,-135,UFC 273,Apr 9th 2022
Jared Vanderaa,+250,Andrei Arlovski,-300,UFC 271,Feb 12th 2022
Jared Vanderaa,+187,Azamat Murzakanov,-227,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Jared Vanderaa,+330,Alexander Romanov,-400,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Jared Vanderaa,+175,Justin Tafa,-205,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Jared Vanderaa,+190,Sergey Spivak,-225,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Brad Tavares,+170,Gregory Rodrigues,-205,UFC,Feb 11th 2024
Brad Tavares,-270,Chris Weidman,+220,UFC,Aug 20th 2023
Brad Tavares,-130,Bruno Silva,+110,UFC Fight Night 223,Apr 22nd 2023
Brad Tavares,+175,Gregory Rodrigues,-225,UFC 283,Jan 21st 2023
Brad Tavares,-130,Dricus Du Plessis,+110,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Brad Tavares,-190,Omari Akhmedov,+165,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Brad Tavares,-120,Antonio Carlos Junior,+100,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Brad Tavares,+175,Edmen Shahbazyan,-245,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Brad Tavares,-120,Israel Adesanya,-120,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Brad Tavares,-190,Krzysztof Jotko,+165,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Brad Tavares,-185,Thales Leites,+145,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Brad Tavares,-210,Caio Magalhaes,+160,UFC 203: Miocic vs. Overeem,Sep 10th 2016
Brad Tavares,-245,Robert Whittaker,+175,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Brad Tavares,-120,Nate Marquardt,-120,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Brad Tavares,-270,Tim Boetsch,+190,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Brad Tavares,+100,Yoel Romero,-140,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Brad Tavares,+135,Elias Theodorou,-175,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Brad Tavares,+160,Lorenz Larkin,-210,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Brad Tavares,-350,Robert McDaniel,+250,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Brad Tavares,-120,Riki Fukuda,-120,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Brad Tavares,-175,Tom Watson,+135,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Brad Tavares,-205,Dongi Yang,+164,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Brad Tavares,+175,Aaron Simpson,-225,UFC 132: Cruz vs. Faber,Jul 2nd 2011
Brad Tavares,-215,Phil Baroni,+170,UFC 125: Resolution,Jan 1st 2011
Paul Taylor,-175,Gabe Ruediger,+145,UFC 126: Silva vs. Belfort,Feb 5th 2011
Paul Taylor,+100,Sam Stout,-130,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Paul Taylor,+180,John Hathaway,-240,UFC 105: Couture vs Vera,Nov 14th 2009
Paul Taylor,-475,Peter Sobotta,+325,UFC 99: The Comeback,Jun 13th 2009
Paul Taylor,+290,Chris Lytle,-350,UFC 89: Bisping vs Leben,Oct 18th 2008
Paul Taylor,-240,Jess Liaudin,+200,UFC 85: Bedlam,Jun 7th 2008
Paul Taylor,-210,Paul Kelly,+175,UFC 80: Rapid Fire,Jan 19th 2008
Ramon Taveras,+185,Caolan Loughran,-225,UFC,Jul 27th 2024
Ramon Taveras,+160,Serhiy Sidey,-192,UFC 297,Jan 21st 2024
Jesse Taylor,-265,Dhiego Lima,+185,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Jesse Taylor,-160,C.B. Dollaway,+120,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
Thiago Tavares,+130,Doo Ho Choi,-170,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
Thiago Tavares,+135,Clay Guida,-175,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Thiago Tavares,-190,Brian Ortega,+150,UFC Fight Night 68: Henderson vs. Boetsch,Jun 6th 2015
Thiago Tavares,-165,Robbie Peralta,+125,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Thiago Tavares,-210,Justin Salas,+160,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
