Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
George Sotiropoulos,-225,Rafael Dos Anjos,+175,UFC 132: Cruz vs. Faber,Jul 2nd 2011
George Sotiropoulos,-280,Dennis Siver,+240,UFC 127: Penn vs. Fitch,Feb 26th 2011
George Sotiropoulos,-195,Joe Lauzon,+160,UFC 123: Rampage vs. Machida,Nov 20th 2010
George Sotiropoulos,-175,Kurt Pellegrino,+135,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
George Sotiropoulos,+240,Joe Stevenson,-300,UFC 110: Nogueira vs. Velasquez,Feb 21st 2010
George Sotiropoulos,-485,Jason Dent,+350,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
George Sotiropoulos,-400,George Roop,+280,UFC 101: Declaration,Aug 8th 2009
George Sotiropoulos,-170,Roman Mitichyan,+140,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
Sean Soriano,-270,Nuerdanbieke Shayilan,+220,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Sean Soriano,-225,Shayilan Nuerdanbieke,+190,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Sean Soriano,+175,Christos Giagos,-225,UFC 262: Oliveira vs. Chandler,May 15th 2021
Sean Soriano,+135,Charles Rosa,-175,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
Sean Soriano,+140,Chas Skelly,-180,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Sean Soriano,+160,Tatsuya Kawajiri,-210,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
Sean Soriano,,Fernando Padilla,,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Punahele Soriano,+110,Miguel Baeza,-150,UFC,Jun 9th 2024
Punahele Soriano,-275,Dustin Stoltzfus,+200,UFC,Dec 3rd 2023
Punahele Soriano,-225,Sedriques Dumas,+180,UFC Fight Night 228,Jun 24th 2023
Punahele Soriano,-180,Roman Kopylov,+155,UFC Fight Night 218,Jan 14th 2023
Punahele Soriano,-170,Nick Maximov,+145,UFC Vegas 47,Feb 6th 2022
Punahele Soriano,+130,Dusko Todorovic,-150,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
Punahele Soriano,-145,Oskar Piechota,+115,UFC 245: Usman vs. Covington,Dec 14th 2019
Punahele Soriano,,Roman Kopylov,,UFC Fight Night 217,Dec 17th 2022
Jin Soo Son,-265,Mario Bautista,+185,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Chael Sonnen,+170,Rashad Evans,-230,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
Chael Sonnen,-120,Mauricio Rua,-120,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Chael Sonnen,+575,Jon Jones,-750,UFC 159: Jones vs. Sonnen,Apr 27th 2013
Chael Sonnen,+250,Anderson Silva,-325,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Chael Sonnen,-440,Michael Bisping,+350,UFC on FOX 2,Jan 28th 2012
Chael Sonnen,-260,Brian Stann,+200,UFC 136: Edgar vs. Maynard 3,Oct 8th 2011
Chael Sonnen,+285,Anderson Silva,-375,UFC 117: Silva vs. Sonnen,Aug 7th 2010
Chael Sonnen,+215,Nate Marquardt,-275,UFC 109: Relentless,Feb 6th 2010
Chael Sonnen,+175,Yushin Okami,-225,UFC 104: Machida vs Rua,Oct 24th 2009
Chael Sonnen,+135,Dan Miller,-155,UFC 98: Evans vs Machida,May 23rd 2009
Chael Sonnen,+210,Demian Maia,-270,UFC 95: Sanchez vs Stevenson,Feb 21st 2009
Song Kenan,+188,Rolando Bedoya,-225,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Song Kenan,-135,Derrick Krantz,-105,UFC on ESPN+ 15: Andrade vs. Zhang,Aug 31st 2019
Song Kenan,+108,Max Griffin,-130,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Song Yadong,+120,Petr Yan,-163,UFC 299,Mar 10th 2024
Song Yadong,-340,Chris Gutierrez,+270,UFC,Dec 10th 2023
Song Yadong,+115,Ricky Simon,-140,UFC Fight Night 224,Apr 29th 2023
Song Yadong,-125,Julio Arce,+105,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Song Yadong,-125,Casey Kenney,+105,UFC 265: Lewis vs. Gane,Aug 7th 2021
Song Yadong,-190,Kyler Phillips,+165,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Song Yadong,-175,Marlon Vera,+150,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Song Yadong,-145,Cody Stamann,+115,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Joe Solecki,+205,Grant Dawson,-250,UFC,Jun 2nd 2024
Joe Solecki,-110,Drakkar Klose,-120,UFC Fight Night,Dec 2nd 2023
Joe Solecki,-450,Carl Deaton,+350,UFC Fight Night 220,Feb 25th 2023
Joe Solecki,-240,Alex da Silva,+205,UFC Fight Night 211,Jun 4th 2022
Joe Solecki,-115,Jared Gordon,-105,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Joe Solecki,-140,Austin Hubbard,+120,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Joe Solecki,-180,Matt Wiman,+150,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Renato Sobral,-300,David Heath,+220,UFC 74: Respect,Aug 25th 2007
Peter Sobotta,+145,Alex Oliveira,-170,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Peter Sobotta,+220,Leon Edwards,-300,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Peter Sobotta,-115,Ben Saunders,-125,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Peter Sobotta,-140,Nicolas Dalby,+100,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Peter Sobotta,-165,Kyle Noke,+125,UFC 193: Rousey vs. Holm,Nov 14th 2015
Peter Sobotta,-230,Steven Kennedy,+170,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Peter Sobotta,+165,Pawel Pawlak,-215,UFC Fight Night 41: Munoz vs. Mousasi,May 31st 2014
Peter Sobotta,+250,Amir Sadollah,-325,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Peter Sobotta,+265,James Wilks,-355,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Richie Smullen,+210,Luis Pena,-290,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Dmitrii Smoliakov,+185,Greg Hardy,-265,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Cole Smith,+160,Hunter Azure,-185,UFC on ESPN+ 34: Overeem vs. Sakai,Sep 5th 2020
Cole Smith,+135,Miles Johns,-175,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Louis Smolka,+235,Davey Grant,-275,UFC Fight Night 208,May 14th 2022
Louis Smolka,-185,Vince Morales,+160,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Louis Smolka,-135,Jose Quinonez,-105,UFC on ESPN 19: Hermansson vs. Vettori,Dec 5th 2020
Louis Smolka,-135,Jose Quinonez,+115,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Louis Smolka,-230,Ryan Macdonald,+170,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Louis Smolka,-210,Matt Schnell,+160,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Louis Smolka,-365,Sumudaerji Sumudaerji,+255,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Louis Smolka,+120,Matheus Nicolau,-160,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Louis Smolka,+170,Tim Elliott,-230,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Louis Smolka,-140,Ray Borg,+100,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Louis Smolka,-350,Brandon Moreno,+250,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
Louis Smolka,-145,Ben Nguyen,+105,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Louis Smolka,-130,Paddy Holohan,-110,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Louis Smolka,-150,Neil Seery,+110,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Louis Smolka,-315,Richie Vaculik,+235,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Louis Smolka,-130,Chris Cariaso,-110,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Louis Smolka,+200,Casey Kenney,-280,UFC on ESPN 9: Woodley vs. Burns,May 30th 2020
Devonte Smith,-130,Rudovit Klein,+100,UFC Fight Night 204,Mar 5th 2022
Devonte Smith,-110,Jamie Mullarkey,-110,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Devonte Smith,-285,Justin Jaynes,+225,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Devonte Smith,-750,Khama Worthy,+450,UFC 241: Cormier vs. Miocic 2,Aug 17th 2019
Devonte Smith,-230,Dong Hyun Ma,+170,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Devonte Smith,-120,Julian Erosa,-120,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Colton Smith,+250,Carlos Diego Ferreira,-350,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
Colton Smith,+180,Michael Chiesa,-260,UFC Fight Night 31: Fight For The Troops III,Nov 6th 2013
Colton Smith,-130,Robert Whittaker,-110,UFC 160: Velasquez vs. Silva II,May 25th 2013
Leslie Smith,-150,Amanda Lemos,+110,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Leslie Smith,+170,Irene Aldana,-230,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Leslie Smith,+600,Cristiane Justino,-1200,UFC 198: Werdum vs. Miocic,May 14th 2016
Leslie Smith,+100,Rin Nakai,-140,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Leslie Smith,+190,Jessica Eye,-270,UFC 180: Werdum vs. Hunt,Nov 15th 2014
Leslie Smith,+100,Jessamyn Duke,-140,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Leslie Smith,+190,Sarah Kaufman,-270,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Trevor Smith,+200,Makhmud Muradov,-260,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Trevor Smith,+145,Zak Cummings,-185,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Trevor Smith,+250,Elias Theodorou,-350,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Trevor Smith,+150,Chris Camozzi,-190,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Trevor Smith,-110,Andrew Sanchez,-130,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Trevor Smith,+115,Joseph Gigliotti,-155,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Trevor Smith,-105,Dan Miller,-135,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
Trevor Smith,+135,Caio Magalhaes,-175,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Trevor Smith,+180,Tor Troeng,-260,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Trevor Smith,+265,Thales Leites,-385,UFC Fight Night 39: Minotauro vs. Nelson,Apr 11th 2014
Trevor Smith,-155,Brian Houston,+115,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Trevor Smith,+250,Ed Herman,-350,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Anthony Smith,+142,Roman Dolidze,-170,UFC 303,Jun 30th 2024
Anthony Smith,+360,Carlos Ulberg,-500,UFC,Jun 29th 2024
Anthony Smith,+260,Vitor Petrino,-325,UFC,May 5th 2024
Anthony Smith,+200,Khalil Rountree,-250,UFC,Dec 10th 2023
Anthony Smith,+110,Ryan Spann,-138,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Anthony Smith,+135,Johnny Walker,-155,UFC Fight Night: Smith vs Walker,May 13th 2023
Anthony Smith,+300,Magomed Ankalaev,-400,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Anthony Smith,-160,Ryan Spann,+140,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Anthony Smith,-155,Devin Clark,+135,UFC on ESPN 18: Smith vs. Clark,Nov 28th 2020
Anthony Smith,+200,Aleksandar Rakic,-235,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Anthony Smith,+175,Alexander Gustafsson,-245,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Anthony Smith,+600,Jon Jones,-900,UFC 235: Jones vs. Smith,Mar 2nd 2019
Anthony Smith,+160,Volkan Oezdemir,-210,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Anthony Smith,-175,Mauricio Rua,+135,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Anthony Smith,-270,Rashad Evans,+190,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Anthony Smith,+170,Thiago Santos,-230,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Anthony Smith,+120,Hector Lombard,-160,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Anthony Smith,+160,Andrew Sanchez,-210,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Anthony Smith,-145,Elvis Mutapcic,+105,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Anthony Smith,-120,Cezar Ferreira,-120,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
Anthony Smith,-170,Leonardo Augusto Leleco,+130,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Anthony Smith,+135,Jimmy Crute,-155,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Anthony Smith,-165,Glover Teixeira,+135,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Anthony Smith,+170,Antonio Braga Neto,-230,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Chas Skelly,-220,Mark Striegl,+185,UFC,Feb 19th 2022
Chas Skelly,+140,Mike Trizano,-165,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Chas Skelly,-130,Jordan Griffin,-110,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Chas Skelly,-245,Bobby Moffett,+175,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Chas Skelly,-195,Jason Knight,+155,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Chas Skelly,-260,Chris Gruetzemacher,+180,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Chas Skelly,-170,Maximo Blanco,+130,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Chas Skelly,-130,Darren Elkins,-110,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Chas Skelly,-270,Kevin Souza,+190,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Chas Skelly,-165,Jim Alers,+125,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Chas Skelly,-180,Sean Soriano,+140,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Chas Skelly,+130,Tom Niinimaki,-170,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Chas Skelly,-175,Mirsad Bektic,+135,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Dennis Siver,-180,B.J. Penn,+140,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Dennis Siver,-135,Tatsuya Kawajiri,-105,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Dennis Siver,+400,Conor McGregor,-600,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
Dennis Siver,-280,Charles Rosa,+200,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Dennis Siver,-210,Manny Gamburyan,+160,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Dennis Siver,+145,Cub Swanson,-185,UFC 162: Silva vs. Weidman,Jul 6th 2013
Dennis Siver,-300,Nam Phan,+220,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
Dennis Siver,+170,Diego Nunes,-230,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Dennis Siver,-175,Donald Cerrone,+135,UFC 137: Penn vs. Diaz,Oct 29th 2011
Dennis Siver,-165,Matt Wiman,+135,UFC 132: Cruz vs. Faber,Jul 2nd 2011
Dennis Siver,+240,George Sotiropoulos,-280,UFC 127: Penn vs. Fitch,Feb 26th 2011
Dennis Siver,-130,Andre Winner,+100,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Dennis Siver,+160,Spencer Fisher,-195,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Dennis Siver,+155,Ross Pearson,-185,UFC Fight Night 21: Florian vs. Gomi,Mar 31st 2010
Dennis Siver,+270,Paul Kelly,-360,UFC 105: Couture vs Vera,Nov 14th 2009
Dennis Siver,-140,Dale Hartt,+100,UFC 99: The Comeback,Jun 13th 2009
Dennis Siver,-160,Nate Mohr,+130,UFC 93: Franklin vs Henderson,Jan 17th 2009
Dennis Siver,+180,Melvin Guillard,-220,UFC 86: Jackson vs Griffin,Jul 5th 2008
Dennis Siver,+300,Gray Maynard,-390,UFC Fight Night 12: Swick vs Burkman,Jan 23rd 2008
Kiru Singh Sahota,-450,Ruel Panales,+300,Road to UFC,Aug 24th 2024
Kiru Singh Sahota,-110,Shuai Yin,-120,Road to UFC,May 19th 2024
Rana Rudra Pratap Singh,+225,Chang Ho Lee,-333,Road to UFC,May 28th 2023
Tony Sims,-105,Abel Trujillo,-135,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Tony Sims,+125,Olivier Aubin-Mercier,-165,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Jamey Simmons,+130,Johnny Munoz,-150,UFC 265: Lewis vs. Gane,Aug 7th 2021
Aaron Simpson,+170,Mike Pierce,-230,UFC on FX 5: Browne vs. Bigfoot,Oct 5th 2012
Aaron Simpson,-280,Kenny Robertson,+220,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Aaron Simpson,-185,Ronny Markes,+155,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
Aaron Simpson,-325,Eric Schafer,+265,UFC 136: Edgar vs. Maynard 3,Oct 8th 2011
Aaron Simpson,-225,Brad Tavares,+175,UFC 132: Cruz vs. Faber,Jul 2nd 2011
Aaron Simpson,-195,Mario Miranda,+160,UFC Fight Night 24: Nogueira vs. Davis,Mar 26th 2011
Aaron Simpson,+155,Mark Munoz,-185,UFC 123: Rampage vs. Machida,Nov 20th 2010
Aaron Simpson,-335,Chris Leben,+255,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Aaron Simpson,-250,Tom Lawlor,+190,UFC Fight Night 20: Maynard vs Diaz,Jan 11th 2010
Aaron Simpson,+130,Ed Herman,-160,UFC 102: Couture vs Nogueira,Aug 29th 2009
Aaron Simpson,-175,Tim McKenzie,+145,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
Elias Silverio,-185,Shane Campbell,+145,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Elias Silverio,-115,Rashid Magomedov,-125,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Elias Silverio,-350,Ernest Chavez,+250,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Elias Silverio,-125,Isaac Vallie-Flagg,-115,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Elias Silverio,-150,Joao Zeferino,+110,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Sim Kai Xiong,-350,Peter Danesoe,+240,Road to UFC,May 28th 2023
Danny Silva,-250,Dennis Buzukja,+200,UFC,Aug 24th 2024
Danny Silva,+150,Josh Culibao,-180,UFC,Mar 16th 2024
Jean Silva,+130,Drew Dober,-155,UFC Fight Night,Jul 14th 2024
Jean Silva,+164,Charles Jourdain,-198,UFC 303,Jun 30th 2024
Jean Silva,-800,Westin Wilson,+550,UFC,Jan 13th 2024
Karine Silva,+110,Ariane Lipski,-130,UFC,Apr 28th 2024
Karine Silva,-155,Maryna Moroz,+130,UFC 292: Sterling vs O'Malley,Aug 19th 2023
Karine Silva,-110,Ketlen Souza,-110,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Karine Silva,-160,Priscila Cachoeira,+135,UFC Fight Night 223,Apr 22nd 2023
Karine Silva,-190,Poliana Botelho,+165,UFC Fight Night 211,Jun 4th 2022
Natalia Silva,-148,Jessica Andrade,+124,UFC,Sep 8th 2024
Natalia Silva,-275,Viviane Araujo,+200,UFC Fight Night,Feb 4th 2024
Natalia Silva,-345,Andrea Lee,+275,UFC 292: Sterling vs O'Malley,Aug 19th 2023
Natalia Silva,-600,Victoria Leonardo,+425,UFC Fight Night 226,May 20th 2023
Natalia Silva,+100,Tereza Bleda,-120,UFC Fight Night 215,Nov 19th 2022
Erik Silva,+205,Muhammad Naimov,-250,UFC,Feb 25th 2024
Erik Silva,-225,T.J. Brown,+190,UFC 282,Dec 10th 2022
Douglas Silva de Andrade,-110,Miles Johns,-110,UFC,Jun 15th 2024
Douglas Silva de Andrade,+150,Cody Stamann,-175,UFC Fight Night: Smith vs Walker,May 13th 2023
Douglas Silva de Andrade,+190,Said Nurmagomedov,-225,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Douglas Silva de Andrade,+170,Sergey Morozov,-200,UFC 271,Feb 12th 2022
Douglas Silva de Andrade,-200,Gaetano Pirrello,+170,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Douglas Silva de Andrade,+190,Lerone Murphy,-225,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Douglas Silva de Andrade,-170,Renan Barao,+130,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Douglas Silva de Andrade,+110,Petr Yan,-130,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Douglas Silva de Andrade,+120,Marlon Vera,-160,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Douglas Silva de Andrade,+165,Rob Font,-215,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Douglas Silva de Andrade,-210,Henry Briones,+160,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Douglas Silva de Andrade,+185,Cody Gibson,-265,UFC Fight Night 61: Bigfoot vs. Mir,Feb 22nd 2015
Bruno Silva,+150,Brendan Allen,-200,UFC Fight Night 228,Jun 24th 2023
Bruno Silva,+110,Brad Tavares,-130,UFC Fight Night 223,Apr 22nd 2023
Bruno Silva,+145,Alex Pereira,-170,UFC,Mar 12th 2022
Bruno Silva,-350,Jordan Wright,+285,UFC 269,Dec 11th 2021
Bruno Silva,+100,Andrew Sanchez,-120,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Bruno Silva,+145,Wellington Turman,-170,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Bruno Silva,+150,Brendan Allen,-200,UFC Fight Night 228,Jun 24th 2023
Bruno Silva,+110,Brad Tavares,-130,UFC Fight Night 223,Apr 22nd 2023
Bruno Silva,+145,Alex Pereira,-170,UFC,Mar 12th 2022
Bruno Silva,-350,Jordan Wright,+285,UFC 269,Dec 11th 2021
Bruno Silva,+100,Andrew Sanchez,-120,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Bruno Silva,+145,Wellington Turman,-170,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Gabriel Silva,-175,Kyler Phillips,+145,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
Gabriel Silva,+215,Ray Borg,-295,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Felipe Silva,-300,Claudio Puelles,+220,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Felipe Silva,+150,Mairbek Taisumov,-190,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Felipe Silva,+105,Shane Campbell,-145,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Claudio Silva,+240,Nicolas Dalby,-280,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Claudio Silva,-150,Court McGee,+130,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Claudio Silva,-105,James Krause,-115,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
Claudio Silva,-400,Cole Williams,+280,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Wagner Silva,+450,Colby Covington,-750,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Joaquim Silva,+120,Drakkar Klose,-142,UFC,May 5th 2024
Joaquim Silva,-225,Clay Guida,+163,UFC,Dec 3rd 2023
Joaquim Silva,+500,Arman Tsarukyan,-1000,UFC Fight Night 227,Jun 17th 2023
Joaquim Silva,-170,Jesse Ronson,+145,UFC Vegas 57,Oct 1st 2022
Joaquim Silva,+115,Rick Glenn,-135,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Joaquim Silva,+170,Nasrat Haqparast,-230,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Joaquim Silva,+115,Jared Gordon,-155,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Joaquim Silva,-150,Vinc Pichel,+110,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Joaquim Silva,-180,Reza Madadi,+140,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Joaquim Silva,+110,Andrew Holbrook,-150,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
Leandro Silva,+160,Rustam Khabilov,-210,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Leandro Silva,+100,Jason Saggo,-140,UFC Fight Night 89: MacDonald vs. Thompson,Jun 18th 2016
Leandro Silva,-140,Efrain Escudero,+100,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
Leandro Silva,-160,Lewis Gonzalez,+120,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Leandro Silva,-160,Drew Dober,+120,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Leandro Silva,-135,Charlie Brenneman,-105,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Leandro Silva,+150,Francisco Trinaldo,-190,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Leandro Silva,+110,Ildemar Alcantara,-150,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Erick Silva,+115,Jordan Mein,-155,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Erick Silva,-150,Yancy Medeiros,+110,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Erick Silva,-175,Luan Chagas,+135,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Erick Silva,-280,Nordine Taleb,+200,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Erick Silva,-150,Neil Magny,+110,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Erick Silva,-405,Josh Koscheck,+285,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Erick Silva,-400,Mike Rhodes,+280,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
